"Patient1" "Patient10" "Patient100" "Patient102" "Patient105" "Patient106" "Patient107" "Patient108" "Patient11" "Patient112" "Patient116" "Patient117" "Patient121" "Patient125" "Patient126" "Patient127" "Patient13" "Patient130" "Patient131" "Patient132" "Patient133" "Patient134" "Patient135" "Patient137" "Patient14" "Patient140" "Patient141" "Patient143" "Patient144" "Patient145" "Patient146" "Patient147" "Patient148" "Patient15" "Patient150" "Patient155" "Patient156" "Patient158" "Patient162" "Patient163" "Patient165" "Patient166" "Patient167" "Patient168" "Patient169" "Patient173" "Patient179" "Patient18" "Patient181" "Patient183" "Patient184" "Patient187" "Patient188" "Patient189" "Patient191" "Patient195" "Patient196" "Patient197" "Patient20" "Patient200" "Patient201" "Patient203" "Patient204" "Patient205" "Patient206" "Patient21" "Patient22" "Patient23" "Patient24" "Patient25" "Patient27" "Patient31" "Patient32" "Patient33" "Patient34" "Patient36" "Patient37" "Patient38" "Patient4" "Patient40" "Patient42" "Patient44" "Patient45" "Patient47" "Patient48" "Patient51" "Patient56" "Patient58" "Patient62" "Patient63" "Patient67" "Patient72" "Patient73" "Patient75" "Patient77" "Patient78" "Patient79" "Patient82" "Patient83" "Patient87" "Patient9" "Patient94" "Patient96" "Patient98" "Patient99"
"NR3C1" -0.93642453029173 -0.708501182055172 -0.227857730403258 -0.971259777975929 0.640403706095172 -1.40927409052743 -0.516115475443164 -0.510738166006833 -0.570339620605444 -0.377952747808159 0.227108446725454 0.336392259765454 0.284602328454037 -0.743209098356129 -0.19603361933031 0.808514954168871 -1.02399535338825 0.0487221669187436 -0.282570154273769 0.202823814661023 1.97304427331098 0.823122565846644 0.37684827994358 -0.381978464508944 -0.645083944313712 0.747187755435504 0.158682358695378 0.628356551859607 -0.611836700939566 1.07501036305067 0.663824509029614 -0.0669192839552373 -1.1091730588462 -0.441326339910592 -0.378776311707297 1.66296023365149 1.57613262927855 -0.77507881548698 -1.75909623826252 -0.993338536877048 0.145310421499442 -2.84715703385412 -0.302190959078966 1.31844328042223 -1.2294517399688 -0.130034677753525 0.29911367209237 -0.389198373386983 -0.657868734746522 -0.181067665209415 0.840091624950451 -1.26209015673981 1.00913776674408 1.30082769225169 -0.717860181536812 1.30887420289215 -0.225952927663066 -0.768879051500564 -1.09658441868411 -0.815982724041161 -0.803440257025567 1.93849234196823 0.198681686978242 -0.218187219867988 -0.458610367801438 -0.0934641122345911 -0.286941341476132 1.64640343800214 -0.327858221717018 -0.671319142285148 -0.291809620830465 0.182789006857169 1.81650838028525 0.721788721198177 0.697157679249008 -0.246639599912339 0.0266072724218023 1.20476053423534 0.828429887852189 -1.94691917103815 -1.76498655778553 0.0778686603602593 2.3230618579053 0.586047749598349 -0.61182905658544 0.66103580805748 2.38122623670779 1.87785595804367 0.801002008963437 0.183973270467152 -2.26600667612193 1.66108761534955 -0.345453486105951 0.934661984141225 -1.54849125488994 0.744675309429874 -0.0562958427919087 -1.64538218417858 0.718418104656931 0.0494467602176066 -0.919763384849707 -0.771218347691828 0.40717305462074 2.51360160457337 0.833169081048992
"NR4A1" -2.53958358333729 -1.31210108492809 3.48643350723528 0.963422151110198 -4.53392802968149 -3.83726774705224 -1.33892906483366 -2.70096044965325 -0.685879349717001 2.85626919990906 -1.90799879742685 2.02931185343128 2.24656702545561 1.52530006088907 0.708749833539827 2.2251613036627 -0.969275941264586 -0.309854576326424 -0.589114065930574 2.74815974819519 -2.45297355693123 0.14426253158179 -3.06039457509514 1.95799729088689 -1.11870139692815 -1.39297131515501 -1.87183047550271 -2.92133603150254 -1.49234362006672 0.628415206938519 1.24924712750515 -3.08373003293787 -2.93809083200497 -1.93718523381437 -0.0788108334835277 -1.23435502165765 -0.36709323046622 -2.98962902092209 0.529859429360047 0.100739969194295 -3.59415952227161 -4.30938049400423 2.26492523790481 -4.04135305609945 -2.73255944134055 -2.7346010807322 -0.442677792219197 -3.78054450406408 0.455676929421473 -2.46320730010075 0.665529976732579 -0.467670510019434 -1.16930299455404 2.4916033947734 0.757063913689701 -0.933321777913475 -3.77670513711752 0.0482184850088402 2.38441868466621 0.372504234615541 -0.110692658975393 1.98531005478621 -0.887969299369599 0.157974851270133 2.28356177687315 -2.38489384408637 -0.237700476126132 1.7605757259713 1.8635066777708 0.383810480006301 -1.9374601420342 -3.78580237296913 1.8078453969149 2.08812758331764 2.28812661114213 -0.595943805976633 3.0263657976035 -3.42313005489422 0.308964846774523 -2.71140551973212 -0.717267145294453 0.944404011463099 0.354844558537528 0.216308937551954 -3.15297567950345 1.48805953950422 1.29508803761538 -1.91077561405775 2.21019162417938 -1.89335194966585 -4.13910317743911 -0.855923821895379 -2.75582279595404 1.53619067373934 -2.22240026228892 3.67451545159153 2.42615509341684 -0.334231513254577 -0.968577595719944 0.224305681242532 -0.593291093605412 0.803217466303098 0.146592830153046 0.371269661097879 2.05291707304
"NR5A1" 0.965195605233391 0.452515884822172 0.790655694409726 0.00386415616790588 -0.530427837226529 0.541058624647952 0.821369393639962 -0.70891301863482 -2.26379095707133 0.677033839900262 0.87914887098333 -0.785075845860322 -0.290796022943033 0.25912497856565 -0.579942942199464 -0.205771758232208 0.0790085557349391 -0.672305258642779 -0.832817359704525 -0.180348974273802 -0.900318941666603 0.283987140882686 -1.07672274546508 -0.156703150101111 0.0104124745102544 -0.895356638328356 -1.17377933622572 0.496828602910462 -0.0856476770486667 -0.675823557138176 0.74966417821383 -0.925318640377183 0.197587050126173 0.245571809709939 -1.6666613785558 0.180737044177487 1.00799300163281 0.245191508913339 -0.268260474108511 0.205735979037527 1.33297915631758 -1.08796083356562 2.42550625292639 0.50128974177418 -0.780267461841965 -0.971464977034296 -1.78463148364383 0.213375140798424 1.0920976231767 -0.56715437477122 0.327723372533802 -0.712581070365269 -0.783428252236665 -0.064473135031415 0.337124846500019 -0.884452632098908 -0.676689502026698 0.386810535402398 -1.12235841641371 -1.15772143004224 -1.54688620469929 1.22835389373849 -0.132852927535982 -0.667275394934873 1.79050273018149 -1.53832709529372 0.953798064024827 0.575189678603498 0.967440116169245 1.36381752818518 -0.709683397861751 -0.988747615869301 0.293362856902407 1.20781678228178 2.42320913879405 -0.625021754516098 -0.987507303629243 1.24524096422251 -0.266858480332435 -1.76062816151888 -0.520779844318339 0.408044025073046 -0.410959106261619 -0.832259168156559 -0.374776945012215 0.510230797350154 1.23762838105178 0.635513224166842 0.0420043390008837 -0.660527813501533 -0.0196090976706822 0.955887640812589 -0.975770306634987 -1.42781300614377 -2.74371407422656 -0.122139017288748 0.0338289029614317 -1.53305754136737 -0.687465439403663 0.58811042759738 -0.82293271178545 0.131335884369524 0.398716280828886 0.610072663794488 -1.00855902603655
"NR5A2" -0.657409116124158 0.802310010008866 0.29333191179282 -0.887473714706619 -2.42595767416306 -1.04523195503331 0.815218085102396 -1.31867544032664 0.582327706508311 0.801432995433836 1.44428657768687 2.12434313458256 0.56806769608271 -1.46409956110442 -0.16831702513952 1.39000924509416 -1.07480420399232 -0.09244218169893 0.327760143330913 0.420323528489098 -1.04361827020986 -0.56768452214441 -1.55487888639433 -0.909191760299307 0.222743582122302 0.969480903271124 -1.44800080584475 -1.78534453923787 0.0963585144657844 1.28276593656058 -1.04428770247465 0.329563908458162 -1.25922395490913 -1.66753462700902 -0.173492477963009 0.539906249919889 -0.298530283713281 -0.768807044854519 -1.32436458550943 -0.607348480169394 0.983470039251668 0.605258985415113 1.77684690962377 -0.138381416380665 -1.69102380768909 -1.5176443481021 -2.11393280963425 0.513771683039759 0.636790009942213 -1.39352621595162 1.08253958556805 -0.14484450745315 -1.32832539557881 2.08743697482565 -0.0649707293758991 -2.71275149012157 -0.469999516903782 -0.402588070973656 0.193401477769894 -0.721897076857725 -0.591543361589983 2.29181006001269 -0.464512482637104 0.16394904231358 0.121114127450314 -1.68192480507738 -2.27744703493258 2.42223975094633 -0.841522028472101 0.39444456545707 -1.20655554702126 -1.92532412229945 -2.43124834697407 -0.124890760200847 1.66855566578141 -0.0184066523231473 -1.08139385573865 -1.61503179506802 -1.97182623449537 -2.24961515822222 -0.146881645586709 1.37353962826263 0.45405567957183 -1.28690291723725 -2.59877791043166 0.608945940327355 2.79960171340013 0.498793972906763 1.27016218491142 -3.82618946696057 -2.55469910790988 0.357794442867486 -0.903661173259685 0.407604347564243 -1.81983835978697 0.741261888616713 -0.114434811588806 -2.04828185402657 -2.87721848878792 -2.10325342257676 -1.50429340944383 -0.875046831112453 0.299554836305217 0.367524194280505 1.7473156951656
"NRF1" -1.60356760239939 0.245897289815481 1.65594620469148 1.58489055500659 -1.33827058749957 -1.40027060834849 -1.17242119372728 -4.43694905390254 0.718906882110655 4.76740627625049 -1.11378763550972 1.9317558328441 2.69611120011973 1.89950286639154 1.69752846376577 2.54779744823516 1.82443898889397 0.70979256844323 -5.47160727799985 0.338770737200764 -2.06703092465658 -2.76467546084979 -5.24328113659024 -0.663820501853223 -3.24103615545661 -2.42905214078598 -1.83146199785423 -7.47403791722996 -2.58529329286015 -3.87586468122639 1.54748046336257 -0.613181658249793 -2.46373283407428 -4.63782657132149 1.97096411204861 -0.10495709313982 -1.42233203833028 3.79788061698074 -0.047737764168586 0.906613361013282 -4.37079402232161 -1.0202264503263 1.55816246369784 -4.50643688727093 -3.27898854120304 0.237481583601169 1.36248657726979 -1.50057806721895 -3.21797030468194 -4.60901659777212 1.65848856902581 -1.75171612173217 -0.317055408688533 -0.214620274366555 2.40469365884049 1.74745789557558 2.45359836193086 1.91055599236372 -0.247453021060868 1.4788359710454 2.41342361288519 0.539000019094165 1.1275767234959 3.47751961289137 0.681141284335949 0.66872076288945 2.71089485303369 -0.771472685127681 2.9999955341823 -1.34048505710736 -1.75246141956522 -0.540186830317851 -3.39328984130551 -3.36070174404365 0.152343728550225 -3.79046461084008 -3.86676497216487 -2.35624119043316 -3.08793196291649 -3.63492283104608 0.650509795915471 2.6743930327883 2.84447454302185 -0.518400234848044 0.210261993438203 -4.76501441935778 -1.24906437105039 1.10090284701522 -1.22283454400583 -2.19204322436148 -3.20672957919242 -1.57622176948224 0.177717024537955 4.11314498378854 -2.31195838665215 -1.06657587142207 1.87398329761492 -0.453656704547396 -0.795459111089446 0.514520662835466 2.65037107850497 -1.78231948656661 3.72578859706006 -2.25039650620183 -2.73184832401634
"ONECUT1" -0.127838310219845 -1.01878014645295 -1.38890527640381 -2.89726096965454 0.734559561887823 -0.941812062198143 0.0985144695695422 1.08169351343797 -3.4516667261298 0.502724371922903 4.73041814172681 -1.42415258616954 -4.83714275451986 -1.50774887394398 0.221229810151333 0.138295285397838 0.557636195328945 2.39926550061569 2.63549917548229 -0.233176211708852 -1.91047352310895 0.29293706627562 0.303909561191209 -1.87538603953329 0.636506832262192 -1.26976941829678 -3.4593767400584 -0.833805931067338 1.21970385246843 2.00012836369786 0.247078096632954 -0.044986165312011 -0.68071016856242 0.749617470223751 -1.24167119019674 -0.631413750313244 1.38212229717835 -0.245860318753995 1.37002489754106 1.77017983265292 -0.807645508677106 -2.44460562574825 -0.323546814585006 -0.473509908178161 -3.03144831545612 1.36859566815884 0.912838389285198 -0.161855769944295 1.49712214274052 3.53520786869057 -1.11610451405435 2.17002445256594 -0.0630974012034743 -0.759531722865876 -1.64431137773219 -3.05458104315709 -3.71028906436538 -3.00447102751528 -2.61666581927321 2.01371769373832 -0.045323337224968 -0.704300525394717 -1.92532016391197 -2.33952777026854 -0.299064148687845 -4.40460414861049 -3.24778924768096 0.590900888109714 -2.0668599380417 0.159038108631067 1.57637193312619 -2.17386575909209 0.53256999350132 -0.051462828829962 0.00131966158090588 3.42806416386012 -1.04995310464269 -0.687906433295393 -0.506532259564684 -0.671399313889209 -2.49684951250159 -1.34222041352746 -0.703176507209963 2.34776279679326 -1.53509976804371 2.60676439680588 0.149655421009245 -1.00517456862042 -2.45332644117169 -0.591582992627006 -1.26098235350895 1.05813938793222 -1.22223700747189 -2.94229273758583 0.389596312789019 -2.3778557421651 0.436047818412587 2.6346510886784 0.253560082285557 0.101247223974075 -2.76382170353396 -0.621121446414419 -1.75824844638577 2.3405995790264 -2.87235702126549
"OTX2" -0.978821940194635 -2.01413946240641 0.199753089245235 -1.77180490885978 -0.26691684211577 2.74336480527127 0.274335549203081 0.501898087832231 -1.16695266384358 0.237685824652093 4.17354763296249 0.1434439019428 -1.69394139592715 0.149226412821315 0.778356902178481 1.18497694330897 -2.32119800232978 0.580504382208458 1.21886240608256 0.479571803859544 0.195748313792303 0.0787800275202999 -0.0242826183034838 0.317125816008544 2.36878755312511 -0.434350747115243 0.605212309740088 0.204974336948887 1.69743207869846 1.89491339982037 0.609130872276996 1.5112271425186 0.520213544681718 1.19348072608397 0.0983025147876125 -2.52575199116691 -0.639892305502099 -3.18176313104279 1.43809385447726 0.916009024947126 -1.65085803789064 -1.09929498028142 0.210922726257405 -2.18498129590615 -0.317649891787309 1.01782239598881 -0.0872787851846708 -0.930318233925499 2.1673124650467 0.473502620626627 -1.04089296528148 0.778318491643572 -2.38171173451911 1.15037684060394 -2.27725376672835 -1.81805099363377 -3.5413344342234 -1.42940888684135 -1.98842692283643 -0.247858431047778 -0.27227083808647 0.417676405132976 -0.857631387748025 -1.35036910223406 1.4888838891969 -2.72455263180251 -1.97958491069471 1.47108592484216 -1.7837898456434 0.403329616316738 -0.418087443503382 -1.46024378976032 1.24977808222347 2.59486412179349 1.86803255342555 3.69445549495638 1.5665191432528 -0.29072415005814 -0.762054650682655 0.195346850116639 -1.35392328677669 -1.0529404180928 -2.38527346882414 2.23309631446255 -2.76051436017256 2.37408485591472 0.387432860663317 -0.0667258640408046 -0.544493637274672 -2.17344515050477 -2.0046322914636 0.387237875481695 -1.06378307166556 -1.89716961920299 -1.68022813651312 -0.418880592585699 1.23874591422409 0.181724933102935 -1.6925772416183 -0.341383224584812 0.120490214693312 0.582330238534298 -2.22634297271264 3.50171152023431 -2.08322488264619
"PA2G4" 1.24169417221259 -0.487605598631415 0.264675232687469 0.551517026996037 0.16074837763204 0.13545022510602 0.605260529181614 0.665912566110416 -0.175372800618555 -0.0565424751787662 0.591042979034846 1.37536829758807 0.117181507651211 0.461084578232484 2.22872761483907 1.05531406017139 -1.17466487501748 0.366188726860601 0.473107378591446 1.12399094677542 0.181808429509547 1.44697347578655 0.566981424683274 -0.567738499402481 0.597860167802444 -1.09727259690629 0.415735185636596 0.652020495644617 1.56606031708705 -0.827974446119801 -0.27121075206962 0.564972249529822 0.706900701336049 1.36322326309174 0.679557404648752 0.223006790614937 1.2592161795657 0.376897842832518 0.673866241596054 -0.517163711569566 0.911005732897059 -0.555086232971818 -0.727249274704001 0.104719641303156 -0.181960776538449 -0.482935494743883 -0.772816176521045 -0.590612194066824 1.150752207325 1.53781915201137 -0.0734667648881759 0.886426274819431 -0.203921710782734 1.70525360145432 -0.502564250897867 -0.17340827232926 -0.803048091233585 -1.43005936018949 0.729825398068413 0.647696585022803 -0.223930040442612 -1.78692287502888 0.167939069236708 -0.924871958135036 0.83049967453374 -0.907587245825735 -0.101480207082607 0.692617201853063 -0.293764859186592 1.03945881610137 -0.396526531635184 -0.533690540986897 0.948798557508777 1.75166378520933 2.32933666757967 0.933484800407771 0.0771106843293984 0.35403802938998 0.723816983892287 -0.900498131929871 -0.772481734191109 -0.600101247290023 -0.480193140312344 -0.34413208848866 0.154120105757528 1.38388069411354 0.534516872338347 1.52335951838785 0.106856540349446 -0.778659085105707 -0.287328757418024 1.1774078272507 -0.669919616224257 -0.341887164923008 0.105126367386476 0.0504598007794301 0.439178549107392 0.803766501078803 -0.548783266418779 -0.613461172681679 -0.433362702434008 -0.258352034757733 0.438897192148864 1.1436673024853 -0.771150931875016
"PAX3" 0.632402663920301 -0.944982511361468 -0.399099838683823 -0.193443047791763 -1.78670550748626 0.881005653868925 2.36232622268204 0.126963153610058 -0.431601007584918 1.25555027467336 -0.727204316434422 0.909752619656995 0.566146452479738 -0.0226408168867837 -1.14282554624922 -0.37008146541457 0.201294875833469 1.05806199010931 0.518991744339645 1.39048252871885 0.697808562357239 -0.513505894491193 -0.268019387572505 -0.469422305562489 -0.881425520876382 0.468143206649482 -0.175420588030833 -0.931588901692219 0.827307357201841 1.97368280162064 -0.795523484727703 -0.603252849553438 1.4866059472745 -2.33161711679328 -0.19157352238312 -2.06561138649019 0.644534272887705 -0.487456034796064 3.21289417512988 -1.36332451340796 0.967550481766568 0.853903625186787 0.313508067049406 -0.119086645456521 -0.763700453442372 -2.11473321289826 -1.11167763925361 0.404440904074166 -0.810104142815538 -0.0701602189624033 -0.195504098872333 0.737341831629094 -2.96343491866872 0.0518642951345727 -0.538160047780474 -0.266582384494501 0.471718606968416 -1.62512720010031 1.71626003301981 0.852380032275103 -1.70216272888151 0.309881386226909 -1.0405863072057 0.6822836692882 0.254364935558953 1.11103912838201 -0.968666347048824 0.183012692028719 -0.669623981707876 0.420931904648947 -0.22735488836167 0.376137068036249 -0.651045625355947 -0.402909047457088 -1.94331979263268 0.601249032398641 0.300768784053369 -0.0430379663552363 -1.09747717504884 0.232534931303063 -0.904091824019005 0.562466224578881 -0.135164275846406 -0.457655669171847 1.20672556730167 1.74364121801344 -1.38870361355412 -1.41461176355706 -1.18064255466152 -1.66232483673111 -2.25481552799562 0.703294088702479 0.670670029727097 -0.111036346082468 1.71330913197919 -1.02445200212713 0.819241031989526 0.0999746187616187 -0.0844147778925163 -1.2106706079066 0.456575936861097 0.87123799377683 1.21195050267137 -1.87729430824699 1.76061028596678
"PAX5" -1.33716618000923 -1.88127843244794 4.71541933889276 -4.08017675586977 -3.79658115656537 -2.68555075822334 -2.98161553831601 -3.88469803397764 1.96349728490739 3.40637241969413 -1.09329139972787 3.29461057736174 4.07836376996269 3.79404280309067 0.324002004193474 -0.00816763133374018 -1.50814658326478 1.68325718443611 -1.74136254512196 4.27950972031635 1.24931950605552 0.240683846352594 -3.60828823145494 1.53585933974275 -2.63004763273052 -1.885063038928 -5.08664629170942 -2.86362391453957 -2.41000838176528 -0.619364212200016 -0.795355596615457 -2.10872562579294 -2.20825486436022 -2.19432567385085 0.220078974732758 1.8580069574763 -1.24676026356941 -2.51304567984405 0.416113033030926 -1.29073595169151 -3.37190490314707 -2.31401969043743 2.15448175624233 -2.08276574119271 -1.53353706128068 -1.00891793184508 0.857288411695208 -2.6827881294882 -1.74977791231566 -2.49505664221776 2.76573586633827 -2.81640054759542 -3.45491237503431 2.66397460833294 1.51408389137659 3.12344769582559 -0.0448849069108714 -0.918708464672723 -1.32257099654103 2.34073074732022 -1.41782179130118 1.88216623785365 -0.127326995993352 1.544601076578 -0.740463875318808 -0.293204779373609 0.748438544707201 -1.94807649324905 -1.29022221355978 0.708544722218443 -1.3234817477821 -1.01515636496674 -2.60104474955153 0.420852474230884 -1.64058293655897 -3.21963826781136 -0.147910706527066 -1.91639967958492 -1.58635674980789 -4.18257686624361 -0.492580900715306 4.19366642536496 4.15342837230204 -4.7374425132357 -1.9018812723178 -0.1356788278351 2.58324356110232 1.25029850944989 0.435194662839224 -4.0743870843754 -5.22590493839203 -0.632887566728349 -2.32331973336924 4.76516490521031 -0.467120929307478 0.673059950824572 2.02439570496014 -3.86452634150778 -1.70523922717276 3.35563230411505 0.667964074983537 -1.47737339813293 1.69554977851205 1.19648726896112 1.62256114313505
