"","LP.01.04","LP.01.12","LP.01.14","LP.01.15","LP.01.17","LP.01.18","LP.01.20","LP.01.22","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.37","LP.01.38","LP.01.40","LP.01.43","LP.01.45","LP.01.47","LP.01.48","LP.01.52","LP.01.57","LP.01.61","LP.01.63","LP.01.64","LP.01.66","LP.01.70","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b"
"CEBPG",4.67398153926589,5.71182196462996,4.67102082756638,4.73291325298484,4.30770136444227,4.55294320653057,4.21830517838256,4.74615031099323,4.87263649372665,5.27790878084354,4.20060836183072,4.763119216314,3.88779891604466,4.3371371592899,4.33385143009221,4.61970496143903,4.57060295440904,5.14981367121983,4.04187228356376,4.54122599739244,4.80578947963783,4.52404044778335,4.14709813689328,4.98973506703505,4.80347352799935,4.71700294377176,4.33292102837661,4.75557910643986,4.53795408901108,4.53637820237648,4.56925542042682,4.87110419677785,4.83685153633949,4.88068332119394,4.83600013121933,4.77038808760376,3.98025704492402,4.46663798870767,4.10050773720493,4.91193856386855,4.06925581141903,4.24284676206414,4.95581667327996,4.94611881949535,4.17984191308107,5.13325741298275,4.62459557426036,3.92377048423257,3.62919038115325,4.49844311562908,4.18042444459296,3.67498437870792
"CEBPZ",6.81370581367908,5.09550130240161,6.24910393064512,6.50404716516341,5.96761487187427,6.27400607215938,5.54408272094023,6.97848123933126,5.60596573539803,5.24893481200196,7.25396516172208,5.99788234980257,7.47125352038573,7.61929372791693,6.79787726462689,6.18937897824982,7.05312247846946,5.1071468565078,7.55387643809513,6.11656919379577,5.40410511740102,6.83598260655026,7.05461513259277,6.14574119834768,6.05412626866186,6.87021355182727,6.93533130503748,6.52289348021173,6.77174745909524,6.80001219916453,6.1102830334266,6.00632687298827,6.68012381014431,4.71824839505203,6.41167679738509,4.97758335344615,5.27915963214362,5.59212152401485,6.21331500949407,5.65758297417476,7.50203735367679,5.50049104528623,7.2185955626122,4.46343938929127,7.67823976424794,6.92414998192577,6.21270490666213,6.01008076266418,7.08513648499356,6.63877508283014,5.84721660056584,7.39070436547587
"CLOCK",3.14430969574634,4.50980785188589,3.33026952933292,2.92160824506386,3.98665013519783,2.8420695804146,3.96816195703847,1.92628103580859,3.37582144724701,3.62135636062853,2.85826374123967,2.67278011964631,2.88014479759297,1.63720736925998,2.90526236262751,2.97388448652118,2.70982248654891,3.64692254372556,2.40080724297667,3.81660799672331,3.48955034105453,2.85062212229107,3.07388146698615,2.69725246682329,3.27467369951455,3.06724414719703,2.20677014009444,2.96297156006598,3.27992292855819,3.28494874496559,3.14026646200292,3.17879692044322,2.85582430861289,3.7299128055741,2.47581918742012,3.66444082451788,1.54675657404227,4.1565914570215,4.30201710545258,3.08567067299967,1.53581760571195,2.41816147644236,2.05981771126628,3.30807685302748,2.56159266547196,2.54435988586046,2.35198375069221,1.75190353908668,3.27216370684274,2.89424632285377,3.19993153442556,4.07183061036546
"CREB1",-0.555626514424638,-0.584147006357419,-1.65656522450779,-0.421240582080659,-1.06404303048171,-1.07501946767125,-0.0864294974103366,-1.38814383665672,-0.420727715920121,-0.528027521759247,-0.58575295784129,-0.182259250179596,-0.846104680539365,-2.13411138368989,-1.22620752603137,-1.4636203300946,-1.48870699759379,-0.00912807580834233,-1.00402162948041,-1.60059666040326,-0.743287567542608,-0.601585246164903,-1.0412438722137,-1.50904115322938,-1.41119098526471,-0.672757601739497,-0.523682116202513,0.0983738193861764,-0.314622542926215,-1.1467586737676,-0.701742086084103,-1.50137400951323,-1.34042601643647,-0.187990760804075,-1.92956941020279,-0.238909887863726,-2.07229905815359,0.397012061969854,-1.5296677666175,-0.903563081779023,-0.714891016908685,-0.562964357600482,0.562107667761201,0.274898806929701,-1.44276377397095,-1.15324986607514,-0.60629513363193,-0.576564872268612,-0.572571383027363,-2.32208738413902,-1.45870897913409,-0.528577990031383
"CREB3",3.58792021339677,3.31032596261573,3.34771471794001,3.7884480557863,3.04340978740297,3.82377432910513,3.31254353026388,3.32817078907792,3.64554576784258,3.47006840489724,3.47052434777535,3.51691198635963,3.45459593286137,3.54190191288434,3.51989150100231,3.64804896330532,3.48705971240374,3.28436128583456,3.82929576921559,3.02599985240005,3.38611596417175,3.07119304692595,3.93424618540142,3.52919082265799,3.29456451309403,3.87515708553998,3.55599718739625,3.60123357609272,3.55822779066945,3.44232908987706,3.61100920169196,3.43112426438639,3.63804264836806,3.28173814864341,3.24909761715779,3.25650537317452,2.70254843012255,3.1829757607275,3.05281765129387,3.2915553576734,3.97730334001268,3.21424090118145,3.29101493236077,3.27574212954012,3.22543865128441,4.09956925605241,3.89179045132269,3.23602262171379,3.73101680910919,3.25083036221273,3.6483406615043,2.94859908871503
"CREB3L1",4.01541355131884,3.55837589241019,4.85225348696444,4.37334277751252,4.62354333572139,4.30888048978173,3.92586834050609,4.2799992343146,4.27572786869555,4.11133000126599,4.34989033535857,3.90635951120932,4.93378940131417,4.42274607395987,4.2712583976968,4.56188841099143,4.36845989425983,3.47000606660362,4.6774072551123,4.43337478310272,4.45874728501944,3.88325527714117,4.49570017621015,4.41285257676846,4.41483948620965,4.21548974768663,4.36455510331442,4.29162269717949,4.12013743128906,4.46556511952292,4.56826741398413,4.50399529246459,4.2161734671994,4.51309644196336,4.33083448131368,4.13678770095136,3.44724040763071,4.14177770117323,4.37724767282841,4.19789453395226,4.20527393113231,3.01439212181376,4.01205093858505,3.55643898691273,4.05373599299322,3.15759061926037,4.60346792688472,4.10588613942082,4.33153353653709,4.36629369477482,4.77411889631568,4.40631822607221
"CREB5",-0.441511724740643,-0.697974714978095,-1.45424846864109,-0.609549213322818,-0.762753063380676,-0.467627503661466,-1.02759585510546,-0.947917871459601,-0.840641044855134,-0.526262700341786,-0.918090319963231,-0.719252991717871,-0.946869222407722,-0.647773945518979,0.243174577055121,-1.03935654086589,-1.054044984176,-0.672134317126836,-0.623628155418871,-0.895310527926606,-0.609628543766164,-0.7685440134766,-1.38912684371832,-1.42360437632171,-0.775821207405756,-0.3343880846644,-0.708588622656517,-0.507475488964883,-0.852214185136467,-0.950174640228481,-1.13622657837557,-0.608485056254767,-0.630546712726514,-1.21440975757194,-0.0311816350540551,-0.815669288971681,-0.576934162949644,-0.596012996084824,-0.817663021861013,-0.936516751178371,-0.899221824344045,-1.06778253087897,-0.237001641432876,-0.523632591050178,-0.494378560971126,-0.68790587300733,-0.582789814662962,-0.933624523092715,-0.540568643773666,-0.389874000122127,-1.23402408717133,-1.8604267892599
"CREM",4.91979457449548,5.41829151623926,5.51231679500907,5.51498224238633,4.94691710636201,5.16993326382131,5.82611368037316,4.74532535407809,5.54546419144106,5.18401750568761,5.76601765425,4.92672143420385,5.78038230112121,4.60412000862149,5.15137488387181,4.91106064870015,4.97901111954963,5.03147684179636,5.13725464274022,5.66136166995691,5.45881240449172,4.67093827433533,5.48572430196579,5.3635482304814,5.51705059601929,5.02870464354156,4.86926202277848,5.58621249471485,5.35631346254684,5.03202174361806,5.53372039876051,4.62944393627551,5.48689200411242,5.40968603712895,4.52817371992183,4.75599961371633,4.47012528212546,5.67636023500279,5.16914315811343,4.92041853885803,4.64238641444334,4.22490581017323,5.2416262354403,5.64826182407825,4.21831077330645,4.85750808854184,5.52224040005314,4.93913957512576,5.730027365243,4.45944694989958,4.67711239916836,5.34470769251969
"CTCF",1.40815729229412,1.00485202631494,1.02626084829022,1.22332741555096,1.6030850804578,1.12773146264668,1.08503899250154,1.31847048705982,0.9375016706909,0.797779577774221,1.45689257937546,0.963812682300286,1.58903847687682,0.296269106673704,1.62266952200528,1.54064246521521,1.53382842776807,0.87570578100567,1.27051017043731,1.42920435706272,0.974003050083482,1.09260250191565,1.06009917118311,0.92442055553358,1.59641287343187,1.88665986401966,0.526015602851433,1.32896822272245,1.27393177647956,1.33173589581644,1.38045253238201,0.870977899287792,1.12581317838562,0.983473938031777,1.54885450870806,1.10422460706325,-0.413855929929801,1.68173548518365,1.37595669738833,0.92525522949946,0.181045970736221,0.395039656088645,1.06041233470253,1.24275474940487,1.887874384541,1.25852256079485,0.895380791772682,1.13622516325909,1.7737165952759,1.30221582603055,0.965956797710595,1.6680855506349
"CTCFL",1.73854463963994,1.11494832680359,1.24826141271763,0.995465880900838,2.3374018964284,1.02895567184712,2.12303845756495,0.468529859820842,0.768641895023102,0.988386927068027,1.88346118813054,0.86074171437413,2.16616558415262,0.532769861937105,0.505694592114687,1.91899836115133,1.97083443187095,0.504030848763938,1.99148826967533,1.66835396671156,1.28581606189367,0.956891744923452,1.77319678745369,0.717976696629448,1.38512793721723,1.57303561156514,1.60910994214716,1.328152175203,1.31483943783828,1.90785831498106,1.1117752809541,1.19636817387919,1.12372919598146,1.97481777161339,1.15290065177978,1.37507904483562,-1.03363450286655,2.46057977010075,2.94470079546769,0.707974514124262,-0.459619486616652,-0.138462576470708,0.678156152499064,0.755387373412811,1.1863626088597,0.489007880579092,1.03474954048873,0.933508499542889,2.91140792137255,0.703552177341033,1.26831634537972,2.79535688556861
"CUX1",3.90016037960602,3.72628977873121,4.05067171279083,4.13093867121404,4.16958366038089,4.10613112133037,3.59610045387661,3.87750056017446,3.90700412227932,4.41834948296365,4.50667882550969,4.1308668968481,4.02286351873994,3.76911723301689,3.50479141934496,3.82502580924871,3.61407802889023,3.50625713943178,4.314259759542,4.17792616739905,3.85886990220023,3.24255467600482,3.93149826450342,3.63779182920968,4.01446387341254,4.51131159381037,3.87424766046868,3.51459296380022,3.66754490152732,4.27673061053321,4.14593456347498,4.31218385187199,3.67986282775408,3.45379661308167,3.25676330754977,3.70391362215522,2.9088346910773,4.26536547580891,4.38013357258185,2.94481519272886,2.86871271238313,2.69443911468888,3.28663228755557,3.12853101563512,4.76918326072042,3.24100758703493,3.76118769081778,4.02226390173713,4.31737228529698,4.21711827127726,3.85451783159768,4.46225445475905
"CXXC4",11.8280118375934,11.2958675035851,11.4330352368555,11.193823953525,11.378077665577,10.8048254153143,11.3586513714323,10.7072669179997,11.3055350698068,10.7447360442272,10.6303087405904,10.9729616764864,11.1369974581328,11.4118167989167,11.746591665559,11.3204813558819,12.1630791792954,10.6332358265413,12.2563434922629,11.0973264877814,11.3266716497332,10.9394373332504,11.1147289959017,11.2706169154293,10.542362263229,11.6803762901876,10.9143393730831,11.4832715801904,11.3327618934863,11.4350884457142,11.5949160902896,10.9346586927572,11.575173834923,11.77080746887,10.7730159894068,10.9767914905618,10.0076572715825,10.4041969455147,10.5364951714525,10.9415309681328,9.90477440458016,9.68322034225224,10.6693069581415,11.2745680770112,11.0821681006404,10.6431746374454,9.93718322435112,11.0056511084547,10.574083753313,10.5472727922262,10.9693949584806,10.6063565851903
"DDIT3",2.24308675872232,1.508894752673,1.85521634068378,2.03690611985558,1.63111935094077,2.36785226141177,1.49140503602204,1.56274246167266,2.02049583885044,1.89839871111595,2.34996235742689,1.75192431112972,3.12819736520495,1.69122375684958,2.623113374102,1.45643853568147,2.1845691704109,1.58127363533667,2.3281977563778,1.57999611023162,1.93752621847685,2.1168819744812,2.14705156452676,2.14744775519359,1.54815976712994,2.14968351284841,2.31842866622316,2.6204697698726,1.77354097261704,1.51739717706377,2.32219165723396,1.75815194924804,2.1249197178996,2.33794673746606,2.08629555300546,1.72330010986586,1.61262203774157,1.25762132763914,1.76974709605018,1.85461545218357,2.18498016620537,1.83541779411331,3.2224099757814,2.24286391350701,2.57998204734293,1.77183930581537,1.67704422916448,1.98459796586549,1.14451929420501,1.71670753773937,1.77338684488135,1.36525905649515
"DEAF1",5.03966826508725,4.03451017507807,4.5947257789185,4.60732583935148,4.49930599332658,4.52750282477814,4.35405440242187,5.54128787001408,3.99069971554395,3.9311463252508,4.93137439109542,4.8587754718475,5.10039625067829,4.96220913785823,4.53594808857086,4.79947841090557,5.12723232209566,3.83480693085135,5.67115887580316,4.46544446226693,4.29642686554433,5.09502139964489,5.03952800442907,4.44655118534175,4.49037974273044,4.80019412133548,4.77310059372377,4.83296120248506,4.79295085199519,5.02735776605534,4.78435001166202,4.54467259951008,4.49561051918582,4.10611486074001,4.86555026292752,4.10422277082636,3.81711658548759,4.05191755374917,4.78512755332035,3.71907098610379,5.00509587263994,4.37822591363874,4.77867551711066,3.60300319649346,5.57375722249568,5.23185757570026,4.45234847911739,4.53488733978449,5.08959450647801,5.14379842100585,4.50497963352676,4.81871001666771
"DNMT1",1.18903876533364,0.247469543757274,0.119617818830713,0.767467473787056,1.57796698929685,0.158026282445395,1.28765169300542,1.4177408078002,0.582021180393712,0.633090267594581,0.891464299865499,1.01912605454558,-0.187016458554573,0.216072697827024,0.0387392773480963,0.92112080160172,1.10003345952883,0.827750415963344,0.0457684213867964,0.730157633797258,0.547093068104555,0.853459912453525,0.0994594506634571,0.31772683478263,0.613729547406034,0.758040908200044,0.719471061796194,0.74323966817447,0.627536482446606,1.32568851778395,0.151202482422502,0.35058272545208,0.692459479025642,-0.030276501548236,0.803690547052948,0.510884080675659,0.701122750684927,0.729505180606053,0.591881326232203,0.572856036864212,0.648522394116107,0.310592880200679,0.200452178338127,1.07404767053576,1.28047552673416,0.181529156847866,1.22186679278171,1.68304249207052,0.483597153439509,0.212734260160604,1.58859695613247,0.083085899021748
"DR1",0.363832617419797,0.641592754989267,0.196741130354642,0.153240889097002,-0.271721852283246,0.113040373209113,0.108108817642712,-0.0801545743697552,0.527335300096853,0.610940383680136,0.398822726734537,0.0829468989096538,0.247461348161818,0.0449028044688432,0.639550995174675,-0.194771991852663,0.551245268436212,0.781719188329475,-0.0499110260349014,0.234107541569514,0.325284961423776,-0.039931012694053,-0.26083053430988,-0.0877035858269573,-0.0471707373551082,1.44305871204814,0.46311984158933,0.548983123518568,0.294174514290546,0.0298082344396942,-0.583631148512759,0.484920829051774,-0.371156466100862,0.471574173924415,-0.202085498587962,0.297251153631645,-0.0221023623249464,0.225756329725048,-0.0505658993902161,0.416924849466619,0.351458682283677,0.283196841557138,0.863352650800226,0.356948058186239,0.10129437765271,0.129397368449552,0.660705418676716,0.727014590364814,0.0220434535899513,0.346985208520335,-0.317604694343542,0.275921560577543
"DUX4",1.47862629025556,1.94330943343954,1.88599036430594,1.67494424273998,1.55411411983722,1.27081020810818,2.15051054367654,1.94138185120197,2.10545341315895,1.97992948326801,1.01301965521232,1.88574377609448,0.160377764489123,2.12784238094768,1.25044276013034,1.80731964909616,1.13433956985729,2.63627122266366,0.634635501892447,1.67298293053451,1.94575593844334,1.94787180781199,0.897283255446258,2.16752062801813,1.96565924153047,1.89352894136419,1.00284846241471,2.06073173701824,1.52295245788309,1.70353338407856,1.43604426058401,1.30859823661303,1.6626222517476,1.67592450287728,1.7441972212343,2.00836734590248,2.12425502369722,1.32418739047257,1.17890387712441,2.12473289221431,1.08668210985443,3.31222622297644,1.5597953672454,2.60826889933422,0.588586071077743,1.47305836505375,1.84028572732833,1.06283773279914,0.444873720675774,1.00429952499482,1.64457743521216,0.721297533348182
"E2F1",2.70078202606234,1.9604698194438,2.2624736600167,2.81252299727333,2.2948267074801,3.104107380591,2.1661810993508,1.76690054272335,2.82540866471077,1.40151335716036,3.17211881108337,2.07582820556341,3.19939223751449,3.90727901663174,4.18247951705672,2.46237006267098,3.17761601374391,1.73004410192847,3.28521559226311,1.03389760878116,2.03246931807433,4.47948662921308,1.96739581181707,3.20738596056172,2.33892127748233,3.76935028311613,3.38186484659582,2.93375194018728,2.67500979514578,1.49960974853424,1.99001678883992,2.40117806262529,3.05333670095303,1.79388023035217,2.94035962416109,1.89666402432227,2.57314415373339,1.07564895073015,1.45234434034253,2.20179883203146,4.0464783430473,3.2678978808559,3.84723588356761,2.13253173343312,2.13501118554017,4.73812036344641,2.44455471639165,3.17714245082042,2.14553400969272,2.45759545883199,2.03500714457532,1.68877345241146
"E2F2",-0.366051112142465,-1.57150117597608,-0.396573823602148,-0.641307529594465,-0.444183890386242,-0.394449078773381,-1.40653110697378,-1.24135813600973,-0.68183545788663,-1.27648514528488,0.47896683444881,-1.32110114027455,0.595808476061618,1.17890670003706,0.616480178077758,-0.501131278339026,0.483683185015617,-1.63018141976517,0.231292421089381,-1.52571889207591,-1.38134926793712,0.855285016155284,-0.698967307558224,-0.208041474090894,-0.955565171905364,0.497672813383952,0.904854258569514,-0.241313908880431,-0.527886825514896,-0.821403706489855,-0.684829539991136,-0.492694083632338,-0.173840414440862,-1.63210236254776,-0.0633231449778665,-1.30204402796044,-0.631943039002321,-1.24164655998901,-0.768665934267268,-0.998566018658194,0.478883085639707,-0.703356402825776,-0.294695024109475,-1.30908802841989,-1.35506311710119,1.46688493980562,-0.307103437335494,-0.0956359944447854,-0.52310593378508,0.678750911123332,-0.706538468091306,-0.957910193652969
