"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"BPTF",-2.74891257035442,-2.58929914672189,-2.27724729991775,-3.3055679760071,-2.83727363535151,-3.66958983858444,-2.33954946160056,-1.78248674418815,-2.40701508020415,-2.87288826967706,-2.05548395894032,-3.59058929281766,-2.1915574999568,-2.19662244298976,-3.46872698880805,-1.80666457101566,-2.64276566038211,-2.35621846630941,-2.24786994273466,-2.18625273361271,-2.58893549556981,-2.77449259910856,-2.50419010314154,-2.49603025115832,-1.97817055636978,-1.92475914979023,-1.54242857076931,-2.09996515397913,-2.48421971062291,-2.46468816565004,-3.14917199696647,-1.94805226264061,-2.62185423606683,-2.09721427750698,-2.46499269684754,-1.64660631405381,-1.44394231767529,-2.40716871155259,-2.54838761345862,-2.35440284854001,-2.2406458268665,-1.90894044845677,-2.110360393277,-3.01704157007648,-2.56476261856813,-2.45334018293532,-2.34356731489506,-2.40332021126506,-2.22413731418076,-2.06258395030249,-2.15817621417906,-1.9198193128306,-2.46546585158592,-2.57104871938041,-2.47180607008655,-2.23860009978614,-2.22972912042038,-2.16920081584515,-2.50515652490618,-2.59169258848762,-2.07521652875708,-2.90000356404055,-3.01616379268771,-2.53462982541227,-2.03302922382827,-2.71854794239625,-2.20165927117702,-2.18882140048743,-2.03741126712524,-2.02984173694987,-1.77624143700266,-2.63061362926064
"BRF2",1.69962572489785,0.763511160060801,1.59265637171181,0.613967749272266,0.897442948480213,1.20949587370705,1.53178520448638,1.1238278320977,1.37502413211469,1.04139514342659,-0.779672785811141,1.16919237440201,0.46514082200818,1.84380428176905,1.96951679636303,0.70253783271656,1.09345005211334,0.399999716933538,0.926965422465225,0.473359964136246,1.09268598933772,1.37304827693334,1.60624761063874,1.43182259531804,0.26697583365795,1.59836100743904,1.430329514695,1.23267234847487,1.03490833976189,0.729267201725281,1.07065688512608,1.51126158804578,1.42170464637178,0.803764779986753,1.14994009355008,0.804395615803332,0.31271916478694,1.67598264868513,1.24526497355901,1.10148311318921,1.11658798302218,1.37887426123055,1.47892146245502,1.08471032539999,0.851992966520877,0.208122131999022,0.0853996178381375,1.10246178621984,-0.0947090146196943,0.768056318870233,1.13498591195813,0.972742704047485,0.803640517228105,1.23283497539318,0.831848375475871,0.966296965009817,1.15178471299748,0.857521233962656,1.15263960816588,0.47934845750471,1.03668510482086,0.580633342610351,1.03719879981579,1.04934973867708,1.47233371657164,0.65948709103586,1.46512910936104,1.24285314628635,1.25990325155855,0.728724512882923,1.74916077353465,0.813172543839315
"CBX2",-3.2510540870508,-4.30527353927668,-4.37434033890203,-4.77775372582876,-4.79257422485943,-4.73483432844515,-4.81530822187834,-5.71710006040567,-2.96071904470264,-3.76375716946497,-4.2380426829719,-5.14974381385833,-4.34907844801258,-3.77285913360992,-4.71811294583965,-3.93611934815118,-4.45937747114492,-6.15756946131183,-3.808733589947,-3.99510271490681,-3.68330214849014,-4.43479540381079,-5.51413586429629,-4.68204102312347,-6.03475646435056,-5.068709230518,-6.0987391265568,-4.81936611047445,-3.97223547342992,-3.60100950937309,-3.46825589230081,-4.25226143622985,-4.9457129407865,-4.7450268178755,-5.14150949387329,-4.91186906799621,-6.16370156381738,-4.14838351679964,-4.74240469220824,-5.26018325327022,-5.26578427776258,-3.82416500207919,-4.08359422508558,-4.73476014721053,-4.2322057636189,-5.51953333696831,-4.48779546696063,-4.6301346278553,-5.11426630717465,-4.99276199176501,-4.72866045728917,-2.83012395668103,-4.32050816751104,-3.44152196508452,-3.32805976688826,-5.06700544641846,-6.55157615302296,-5.38136729291537,-4.85549981481555,-4.49001808772645,-4.02075753177958,-4.16161229965328,-4.69630507459982,-4.1257198178619,-4.72940480290113,-3.90892850718621,-4.03168475834866,-4.36075681333376,-4.39262710583237,-4.4849174981466,-2.58888457410979,-5.69709057350713
"CDX1",0.126753426615083,0.275192591643999,1.23776585583433,-0.643427939114327,0.680263662554216,0.794899159859761,0.715563679828853,0.865054937732324,0.290802263802737,-0.340841304077622,-0.115394635188101,0.615087010559551,-0.522680614600453,-0.310369643388055,0.704813225174727,0.503710575878878,0.419061903022172,0.836861135353721,0.765538661558993,0.18081573362931,0.582823910289541,1.10591367714887,1.46047556062813,0.900477719704916,0.338206699475738,1.32621130343689,1.80468577202454,0.735718595906534,1.07554800439116,0.197381079497665,0.325895058586527,0.538422178356185,1.00584023839659,1.32892056276124,1.33221833392414,0.515934478696055,-0.160143773851026,0.406438553238634,0.138438812763835,1.26609613536756,-0.70225250957351,0.118415923439543,1.15492508549547,0.0253305629203029,0.453613970494681,0.211085627960289,0.974423626186101,0.679934818596174,0.391325878559178,0.95598302486235,0.42646852485712,0.559769752166416,0.569658615988087,0.517129011602505,-0.239920021631499,0.703233147228226,1.03839035581598,0.353517635388909,0.44606987237476,0.0135995891487157,0.393560036263966,0.372501033200939,0.55246333901786,0.45500245610614,0.633009598414101,0.636603243764608,1.05797596676919,0.622927299745991,0.978234920934061,0.886206789503198,0.884361898224587,0.646752891292223
"CDX2",-3.62457703317301,-4.5089502433357,-3.58761391277104,-4.10398550544899,-3.92736218562178,-3.77024753780331,-4.71421547719778,-3.48929347089988,-4.0155038506955,-3.52336042682489,-4.26586454128083,-3.74966008977234,-4.44202734957244,-4.36773082892046,-1.84565286692208,-3.93394398288412,-3.94711706091591,-4.70631868280577,-4.09642243581254,-4.30810740490405,-2.38116221631348,-3.89947585835991,-3.12181721340072,-3.85777619822446,-4.35371027928391,-1.45961461583741,-3.41965874661873,-4.41942085495666,-2.88664535924952,-5.10204281280814,-4.07520929816612,-4.70624418329937,-4.27496455438154,-4.55158540342009,-2.43117808466564,-4.48653233163836,-4.09868448661796,-4.61437308305809,-4.45074172562737,-1.44053790071363,-4.4987514531427,-4.69907517808229,-4.03084476307771,-4.56611234662038,-4.54389093622351,-3.84654203776409,-3.93606928678685,-4.21545882288576,-5.04171551292419,-4.82670959041654,-3.79556516473883,-4.64205006495038,-4.82847370594447,-4.4755890845649,-2.66333727589737,-3.92682115898997,-3.60119193686747,-3.36041754402612,-3.69947494411606,-3.89552029686171,-2.93392267413386,-3.48529925370734,-3.69625752776523,-3.63756212102562,-3.95405033686347,-3.81522721158537,-3.77801830980442,-3.85834871710819,-3.66829371650276,-3.62713270967373,-3.06898589740757,-3.42523601744915
"CEBPA",0.11590588972285,0.730338777125277,1.53009167664094,-0.447654539072679,0.643133356496377,0.105757301404961,1.99172593795277,0.235251012904327,-0.275741953531217,0.2829811063795,1.08633885856578,1.34218186491836,-0.694496992024048,-1.73145735663975,0.2098709844811,-0.207662750641291,1.55169669752453,-0.320403477194426,-0.339683327096972,0.469045667463481,0.874318153681369,1.56583531394756,1.27190527458895,0.6201635153514,0.0117870532768573,-0.41298183109271,1.29740781009795,-0.768737466501933,0.391788197585352,-0.0520311358074137,-0.829028498184957,-0.4116310088844,0.552263433456652,1.72880683469269,0.350292047761451,0.287010465095797,-0.0699200910227348,0.102147120213852,-0.112207178518367,0.480482756333838,0.00949224046270352,-0.842859462258042,1.10269680962503,0.646039300824177,-0.268571697600343,0.916482768519587,1.29777663919431,0.522583841877202,0.434833964060318,1.75705671519633,-0.28728837834739,-0.219947918238074,0.784267278021661,0.532131538900539,-0.939687608141073,0.383562548658443,0.0743263246543431,0.329514866837537,1.26651282376773,-0.502489706003963,-0.374011020364038,0.355412003563883,0.327542729629448,0.643560531587862,0.321306823136425,1.35396718250606,0.402131286959547,0.738083913406713,0.021819152904381,1.22684426720714,-0.453203039960074,0.205409974833015
"CEBPB",-0.0010637706060509,-0.906266507536585,-0.111557657326379,-1.07787957631374,-0.51152984882035,-1.31342326625204,0.979929054732007,-0.621268341244928,-0.796587038621821,-1.07116420989144,-0.151175962951389,-0.511942159592118,-1.89545824492595,-1.71174779939709,-0.754390052160754,-0.560773997036308,1.11900928160255,-1.57988359774575,-0.98387226898318,-0.515222241290454,-0.466062661797406,0.922975558867199,-0.628771939303526,-0.606410370608199,-0.961859794188245,-1.69479747020186,-0.483412562592691,-1.2762276445761,-0.827774896479842,-0.834876890328493,-1.7249801145654,-0.187389104916499,-0.828838073742719,-0.264200233738944,-0.688819045019285,-0.5507242861727,-0.686954446572159,-0.960874540940791,-0.9109972341144,-0.736844379567464,-1.8360000310015,-1.68941659766813,0.214712630185757,-1.09647418265522,-0.851712877702433,-0.725724619678885,-0.314704613571511,-0.272823682533865,-0.593794600013649,0.644834343338248,-1.16697662022604,-0.298962012294725,-1.45486792710629,-0.902735483155485,-1.34134594154839,-0.942963763069493,-0.499627694343348,-1.1000205626872,0.255129619288429,-1.10590321562431,-1.81630881679564,-0.992304678829041,-0.149002983962182,-0.359581162244748,-0.678280094968946,-0.399075559342664,0.00712065621181823,-0.753776911511542,-0.919201075791788,-0.357829193479453,-1.53018251978925,-0.593653488792924
"CEBPD",1.86886138059297,1.6417470978293,2.31695048821113,1.47746024416385,1.64591918970128,2.57828468353495,2.83892517829671,2.21126083911328,2.06269066030776,1.01179082670134,2.43850564572541,1.58482213469682,1.37034617593911,0.562849558056825,1.61309037270312,1.328292870444,2.16164670963048,1.10424633311971,1.62203267760286,2.50246449801387,2.05303036141258,2.97779129419719,1.6210226847132,2.77870356025782,1.64328987593981,1.48109310002859,2.40948568342208,0.98699558013874,1.67299731529225,1.94296316358284,1.2340835703612,2.03536800027757,2.3123497196954,2.0596860251832,1.77996550050078,1.99151127548105,0.862819928577084,2.08656608328773,1.56865625710993,1.9087318017264,0.95847987703387,1.19828390255888,2.43004255914519,1.65636709100595,1.73249061683147,2.58187523724286,2.44686320463659,2.5136993678626,2.35499492844511,2.89913768860498,2.13562182170488,2.2008925440277,1.35008908977648,1.63939577380068,1.84960584105169,1.69010928411617,1.49005744075566,1.65594779570532,2.49298793711476,1.4918042545427,1.19992807946643,1.6155330828841,1.99068337806729,1.90049933066142,2.16777215785923,2.49904588678557,2.264647350906,1.73066953009403,1.64695186034916,2.57221192113809,1.4447803818167,1.86585489973602
"CEBPE",-0.0220896051332696,-0.424951515324986,-0.235100653403907,-0.519685955265519,-0.601802753769902,-0.886964095106878,-0.28222291623705,-0.0510465511839045,0.126422086914129,-0.643047044624692,-0.258840970647427,0.170160084510599,-0.905435759527194,-0.402653700258588,-0.286396212082968,-0.577455635009381,0.150589470849518,-0.188806251159634,0.0723265205110409,-0.456892425276889,0.145565373887543,-0.760112766860408,0.417786284044072,-0.503503374423208,-0.447222373054059,-0.410725852623831,-0.149214799378244,-0.381976415212823,-0.351036707039944,-0.573366542036898,-0.191136881910642,-0.681599904849338,0.0139502885611955,0.0864929640037011,0.17914934093181,-0.460395675220638,-1.55311845672218,-0.211194915088323,-0.566415309586745,-0.388046534417964,-0.127063934719616,-0.765828583115299,0.420902195165282,-0.122847001897637,-0.3643933086732,-0.36234305226703,-0.249543414899991,-0.685895602060934,-0.575844136383677,-0.335567987265931,-0.7164483950649,-0.645921637913351,-0.408246601671708,-0.300955747087108,-0.236193929286232,-0.216280726046567,0.301455507430005,-0.212430669833472,0.0389370015365939,-0.276882125049338,-0.71141631962973,-0.25602529839275,-0.999491528562318,-0.345634721436638,-0.54944845454435,-0.275701190539204,-0.712082836052006,-0.296560772208402,-0.406202620157983,-0.333192344487962,0.0816421254220728,-0.671811750947794
"CEBPG",5.6662699848375,5.21964518904739,5.74364299984902,4.48673935686613,4.66678313268339,4.08916193191028,5.78727857323227,4.72563943715907,5.5523422604339,4.71048685531278,3.77057097359336,4.56873128511678,4.136158909135,5.153816779516,5.2589135524991,4.99477084059186,4.75310568591528,4.13981069950599,5.37812368941344,4.63250928274539,4.93922169444525,5.79885537210609,5.17812696197411,5.14518015579268,4.37872946812663,4.30828852119365,4.77519010203183,4.6652096841973,5.38000482295586,4.6688148774931,5.16264312064731,4.82933217748306,4.12273607796351,4.87487741072332,4.88944566096796,5.79456286859654,4.07276272708474,5.33428417880221,4.55123607010789,5.06404773627805,4.6204727557574,5.10548393885426,4.85858969071107,4.73207650531068,4.89315817855225,4.09644302399085,4.79230387109022,4.91902149693644,4.23832373003728,4.84081098257138,4.07642198146019,5.72260485140446,4.80668498095405,5.78108073095286,4.63887620942122,4.93164812806272,4.32068836631641,4.62024179016663,4.77336931004846,4.15299428949074,5.09461368693548,4.63645962726172,5.20272309653994,5.45089472225288,4.61629006423687,4.3301618050156,5.10021425826772,5.04056707291577,5.17415422672905,4.89910768584231,5.42899968661521,4.8706484063833
"CEBPZ",3.50796286960293,4.39696298045597,3.62663614413254,5.65670965536219,4.86156416986403,5.54967441922383,3.8185808339179,5.72263126108238,3.88005717273371,4.89579711132558,5.33927938283458,4.67847272187257,6.08386038399303,4.31181939016671,3.55575312194643,3.81980469174812,6.24622570810817,5.43782194781459,4.26305818270023,5.39990878788444,4.25897876409058,3.4199167383146,3.32340744289221,4.22136436932416,5.30790274758458,4.858209331917,4.02174780566343,4.62949027980473,4.06008216767471,5.2160915779586,4.287431877901,4.20059272300177,5.11205600716199,3.89535688164119,4.61420245146087,4.67536562946226,6.52839606528859,4.06377112610086,4.35963308472283,3.73006022649125,5.81950057352475,5.06368216803915,4.44799303864846,5.04452462312129,4.77826598936105,6.63087375488448,4.23547756153946,4.11161164004243,6.23182562291776,4.9894457797757,5.22005050699755,3.92799060092085,3.96460422906541,4.04669026970827,5.42120558676532,4.82290153004295,6.0861112191724,5.06760803043262,4.37706022599177,6.2166699456641,4.71496313343683,4.56096003093601,4.67452287780656,4.21748032300113,4.29209962980097,4.19552832655071,3.85773061503943,4.03768547849088,4.32450743779708,4.3094158885525,3.80087581770461,5.30713861491621
"CLOCK",4.84547549229577,4.88324383289959,4.40331039933028,2.74128376868699,3.17012025850267,4.02652901505392,4.32738946205217,3.29013140945021,4.78820592052774,3.89376895453107,4.40155611053255,3.02015142734614,3.65591333672136,4.47460201665656,3.89700595246401,4.96204106323488,3.72686131054716,3.64392947290655,4.17439950149558,3.65935419444019,4.88009310347269,4.53837718807904,4.39077185198165,3.88556644990449,4.37269729622398,2.93109484251236,3.35730434010884,4.7044313557106,4.34687950725187,5.2435757505071,4.14787144053214,4.23174497483046,4.34921240730787,4.39982011358312,3.73652990242103,4.12009023967093,3.27317376244759,4.17184881890226,3.18989495886428,3.93942962504061,3.32516534389042,4.94514959688129,4.09464992310675,3.81471934673007,4.12472030218242,3.58977455796191,4.7331372258666,4.15990754794776,3.6565369924867,4.48058891605058,3.24953840478685,4.33032757413941,4.95890928284278,5.32511277092934,3.81505402955537,3.90771869523321,3.1919632051889,3.58443789523164,3.9365320209539,4.53344977100373,4.17149447987404,4.20133438240996,4.31492557347428,4.22506820268424,4.19412408710957,3.77234191741035,4.45097254785484,4.26167859062111,4.51461167086407,4.43764426906712,4.50123555207172,3.74053579054387
"CREB1",0.60353039914653,-0.892544761155007,-0.528999985928694,-0.406278958188032,-0.632307039476193,-0.731909354061218,-0.350512106009819,-0.683994384830853,-0.248830293493313,-0.689851324804664,-0.957037486086697,0.742770517419711,-1.10601864403116,-0.944978245770241,0.42653116742544,-0.875472973150067,0.710222359387854,-1.97313503033451,-0.652028102156294,0.652637649582406,0.244709894506203,0.0692856521119099,-0.482656794775332,-0.06550051812004,-0.997607479832858,-0.301320593438206,-0.980241382163664,-1.27862596919593,-0.434347362741806,-1.49022078633798,-0.813706587759787,-0.445314506322961,-0.417709069882387,-0.508273445608033,-0.272034063747642,-0.753333821848628,-1.41628124889865,0.0109284521389829,0.508826342176442,0.241126047255546,-1.28539368224506,-1.11894587037155,-0.201637792262847,-1.12143616847468,-0.554320878719295,-0.603887347755586,-0.115239943290684,0.0499101890021204,-0.94478056795216,-0.466472846095398,-0.708285581070348,-0.24907737827259,-1.38474044841386,-0.571490024718959,-1.25491026943241,0.270401778212605,-0.108407163931929,-0.61963462924765,-0.0389274492726693,-0.703254263288439,-1.45784273774562,-0.170293502546794,-0.185692869390462,-0.0354712186029728,-0.45437176498665,-0.372270915189004,-0.467786434113812,-1.00789127488473,-0.947991576072282,-0.33552820970502,-1.56161337055731,-0.140294523089709
"CREB3",2.76282980167379,2.86335054667461,3.12744576079361,3.24866237129776,2.90754552004406,2.77646037718062,3.47040439067074,3.25699525816485,2.95762615036545,2.88173804937708,3.39795259474386,3.14241024548313,3.27677901558473,3.38011082312225,2.68545307126422,2.63938272856511,3.12204009583367,3.24943055655439,3.08220865965555,3.13369900140235,3.07666165735627,3.13277180280501,2.92237659476417,3.0657336228918,3.18692902778763,3.02933953798989,3.21777170221083,2.87749846632815,2.91063965849469,2.77791862033212,3.08452384661899,2.84238245461556,3.25094868682471,3.06147357055193,3.13957338655005,3.30606453018452,3.04789470953336,2.80948219512368,2.97795441619081,2.95630549167466,3.25219994953653,2.66946872836917,3.18742306024802,3.28706761254534,3.00739324068252,2.92610793193138,3.05377432158323,3.11943833335781,3.19007365285592,3.19819122344117,2.97183358988021,2.87064944573878,3.21993913744892,2.75420865981758,3.2342132760729,2.99948035327269,3.16366045657586,3.06228571688513,3.31518008326625,2.95562595251284,3.00471130817526,3.23271922235939,3.40059972067386,2.86726896459579,2.82903242921265,3.15153400692189,2.83339136838919,2.95015312160677,2.89798454948782,3.04082975717734,2.80786205958091,3.2790068110938
