"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08"
"E2F5",2.1536582015763,2.17106105970235,2.14298135204876,2.43024356250179,2.17330428951387,2.0347471887471,2.47339686162722,2.59425475771633,2.1937186649371,2.127657234466,2.53294155117862,2.40904808802582,2.3053905861181,2.49686203459414,2.37144197499619,2.48864923658915,2.30278714594951,2.16263654734388,2.86088174515314,2.53977413767617,2.20872868928226,2.97103334729586,2.59532016506312,2.59711010031325,2.15889440757544,2.79021504204605,2.51792705545343,2.64287958579424,2.13924923534747,1.70128342932889,2.18422693776138
"E2F6",-4.59682845596752,-4.0759388085935,-4.12824398133457,-5.59021275216605,-4.43010014997035,-3.91918463817216,-4.53580623741443,-4.43520378558868,-4.6900496636721,-4.13187734707496,-4.40800227655102,-4.73064155035762,-4.33615192312223,-4.54156601687005,-4.00152321747172,-4.67062677530404,-3.7472346982029,-4.55109186100821,-3.6448695040545,-4.62771876165179,-4.38082748310324,-4.50192173257806,-4.48020344659237,-4.20445180024252,-3.88221171092156,-5.10111184765396,-4.73358971246615,-5.19794090793626,-4.07520216879509,-4.80812276552891,-4.23213495363204
"E2F7",4.94943015577429,4.40953361901391,4.32359655491389,4.70935300794044,4.49211437627224,4.48071555380245,4.92686610064999,4.74805111385103,5.01264200910346,4.56200201040253,4.00773183717494,3.98969145815925,4.53234221818196,4.3633371484143,4.44968762675755,4.04172567440298,4.66510460512842,6.02769670568261,4.67601589334332,4.2934892611696,5.44900479276999,4.98756466781971,4.24976750674325,4.39155573449111,3.96144511987331,4.69095594586725,4.55218959706646,4.56562711221417,5.044016656083,4.30241362933116,4.37274258980287
"EBF1",4.79853760208127,5.0554355218484,4.93027743393534,4.24026135896231,4.60196021544051,6.04413761083448,5.1149289773876,4.53341739465759,3.48315155718061,4.76656328863463,5.24451753563285,3.84656807389895,5.50663064805396,4.99834061005534,5.78761398748322,4.47356595833212,5.24198380366118,4.03446863027901,4.09420467615808,4.74903535027304,4.99221733917884,3.64914713948252,5.25905085174978,5.98665324353743,5.65401072035526,4.20496351129715,5.47997629442455,4.78582675027596,5.03388933412505,4.15488235191331,4.1220653043787
"EGR1",2.08407213013112,2.22702011100376,1.96061437767691,2.59289919408247,1.91344580003098,2.1044190341447,2.66119751967944,2.24915587828859,3.51833114531637,2.11848959018611,1.92994822291535,1.10904997630635,2.27026388511032,2.94129982921016,2.16096973104684,2.60277627547329,2.04547355134076,3.10713545333437,1.78462006390574,1.47615601095808,3.05870802113508,1.76988525662815,1.94024820736588,2.74456861530761,1.52041006586123,2.07366889549724,2.40945559299929,1.90317261746753,3.04183737053179,1.79916315549466,1.77156296821643
"EGR2",-0.290706640353074,0.0619719185990139,0.0668429214304182,0.645910099763322,0.249132674801573,-0.377296832976916,0.167944231550138,-0.0652459355031425,0.0888137110543525,0.436521789569198,0.410155833806407,-0.194593750341797,0.130837864537938,0.330468160105277,0.0922757619511929,0.016593709280292,-0.487054907838866,1.19643150326137,0.963769683320706,0.334844538831394,0.98517656427326,0.662947993711747,0.129077146044416,0.583878735773089,-0.561985286837254,1.05613242627256,0.350299921967755,0.186338231627423,0.0796787283447074,-0.22505500296242,-0.129030801752963
"EHF",1.96634459988675,1.5328613278232,2.09762518951019,1.40846306203492,1.82062140633702,1.21502408454601,1.43838198473775,1.17365052826088,1.97854407296094,1.91063529326852,1.23820781525147,1.87999371242015,2.0070320198565,1.7507896348174,2.2309848730692,1.93039175025215,1.25325187154617,0.507060265886778,0.92043104933648,1.41093596570394,1.60731291831585,1.73450772030944,0.95574076630462,1.37930061272614,0.738310253925292,1.4683849667486,2.29679356406663,1.55809812943315,1.46002327301416,2.52345601913346,1.4609103907414
"ELF1",7.60951936856515,7.00289177106323,7.27692683354951,7.16051340961664,7.1150091419996,7.51296204228177,7.55608432440643,7.1788231465093,7.10382884591613,7.33209741384251,6.72401949741271,6.84995696217482,7.51838647251401,7.44265458175016,7.39902195345967,7.14020133140694,7.26476601031268,6.78614246676005,6.7615442460505,6.7034557597785,7.5295700206724,6.56676460425198,7.17502662091001,7.54785450751648,7.22895281631994,7.3560036785377,7.41494218768273,7.3434813591773,7.43050837995179,6.66710233208065,6.65432564682211
"ELF3",4.91229630114296,4.56243753018806,4.87384268981269,4.70525212064562,4.03472077077219,3.69389970303174,3.46513525512925,4.75765517428631,4.55742952781601,4.33774262106659,3.33350294748452,4.29439144958524,5.19065569564804,4.51890283910679,5.43210595388227,4.92883119522206,3.49664675110352,3.47175701292311,4.73470338676251,5.42196343940183,4.41322437572079,4.54434219125646,3.83661885556548,4.33098249778668,3.96214874132461,5.12924405585312,4.64793147804769,3.74126918622019,3.91872275584625,5.91893562114473,3.38172525427634
"ELF5",1.91863599875336,1.50582411527551,1.56998788593936,1.58272690719299,1.57807841090558,1.46193416269563,1.72028662729418,1.59479260657584,1.7356239579922,1.59374781229077,2.07706797987745,1.78580958223983,1.62345427350225,1.46771474086527,1.51350911916328,1.56013204636969,1.55018344564352,2.00526062124951,1.70964325381182,1.57357042370274,1.89165008455706,1.66552485585448,1.93718395408613,1.08247047243653,1.31340663294142,1.4919818583038,1.49946395843541,1.43570827199928,1.63330473583885,2.00267404016556,1.64381731446578
"ELK1",1.63708821288771,2.30233169371911,3.16811204998864,2.51081441701659,2.00131107714973,2.44460014926431,2.14809706880874,1.65476177079776,2.14084392739095,2.29063038196106,1.81984361044651,1.38346304182844,2.70641947429404,2.26538483471823,2.75683987305864,2.06087106843272,1.91131953822375,1.20145151458395,2.47522501883348,2.87075993455401,2.59852630005715,2.45846761204319,1.20158950808736,3.20900519148666,1.29313926159988,1.82684421929607,2.69346355272587,2.32930024346208,2.61499512268135,1.79772165298002,1.40079829385778
"ELK4",4.25261152974528,4.14275972608782,4.80233624593129,3.98920436133158,3.91029163456327,4.35748616644041,4.37010257155331,3.89563318184063,4.08074499955434,4.70994347250942,3.74033977156333,3.43970739877477,4.45411592030427,4.00968930183863,4.44737025089776,3.87227567745095,4.12364875495025,3.83754150837424,4.20114332990046,4.75518639206007,4.58869675773175,4.71882328983811,3.48919736103612,5.07767225618543,4.06810859747228,4.45081999072854,4.57643481994975,3.38995436915035,4.59304369317185,3.37063261769903,4.0313056791424
"EOMES",0.499410287136171,0.956955176655887,0.947963298805198,-0.103186912358095,1.23768906476225,1.215721296564,0.513473706865719,0.0895288780765227,0.0417022965386369,1.02903306081802,1.4814891923545,0.570271311055364,0.773064046185041,0.756722102426027,0.891631704760036,0.313484232467275,1.00440482483048,0.352509248385217,0.294810476981346,0.961038966155725,0.313989798997241,0.84795571788149,1.13866263470526,1.60931786012612,1.58291036444602,0.575477974886331,0.773219729100996,0.424767428543865,0.182880837206536,-0.302305416782725,1.09685073720865
"EPAS1",0.180640340037309,-0.116564105819553,-0.856182991127321,0.515879668564561,0.177751712542316,-0.597927233317463,0.261250246917092,-0.0625499874305302,0.508963354484791,-0.252375024934889,-0.676137234775759,-0.718611310491746,0.423242821533601,-0.185220736049481,0.346252898020641,-0.37829401882406,-0.23824021175844,1.00578718010052,0.318276417972728,-0.0494586253645266,0.687534597346384,0.511565765151735,0.285027575442529,0.522748850642238,-1.50135228171322,0.85294427439053,-0.768318046246487,-1.15961533551928,0.987146693462054,0.353125082975993,0.231412434500877
"ERG",0.56723889775202,0.793341672729702,0.529398338153167,0.0971274624637805,0.596837233115994,1.40977488261664,0.197328845243612,0.373596425460356,0.256155661462698,0.118107111290806,0.353459796750195,0.144205798580167,1.05722083382059,0.62854109188239,1.09278886647905,1.2693735466629,0.959288938901685,-0.201422534608958,0.22354758368598,0.39335826180969,1.1913560368956,0.232531781415329,0.851334545017001,0.883436832166412,1.02087362966188,0.782608183534534,1.51119912810399,0.621653702512205,0.295510568207357,0.687832107584757,-0.648948009918142
"ESR1",2.26246908454789,2.2866742424952,2.18060022496632,1.98660638652254,1.54508439915203,2.38775931175401,2.29772449084338,2.50752276251244,2.51577715025835,2.44251276646714,1.0323525302175,0.848035180107485,2.77503835744363,2.12434273328985,2.77838519595203,1.65531310563247,2.14653663003622,1.61173375591166,1.94941603887645,1.91518118579131,3.60143693164618,0.907706248110806,1.6582159831931,2.79250665175695,1.25942757163624,2.11239274011366,2.30621339825952,1.67473095696884,2.65773481302075,1.92959424784236,0.874185854071729
"ESR2",1.7951156094376,2.3895550585833,2.58723059829561,0.864751832368547,1.3708982891099,2.54835835203441,1.84923045578466,1.44388818157447,1.80975480641985,1.70340996068814,1.09849235313043,0.525224267268382,2.63757709182389,2.21927710795331,3.02158235127852,0.9777089355715,1.62437872991325,0.688333452411354,1.08419783440508,1.87509699164598,1.60346444985943,2.34866269839015,1.43569358984054,2.35342352916844,2.7761870168636,1.40219359439524,1.81079377174358,0.814787716517517,1.32768013206849,2.16313296782527,1.22962516368225
"ESRRA",4.44530959614567,4.31658434839877,4.30633135099241,3.82777309511616,3.86001434264881,3.43247745150425,3.02387698886105,3.51164320712089,3.4321751651625,4.14918264431485,3.64001817818508,3.87730765335009,4.11788997402033,4.14530604653301,4.6402403763752,4.18568526507834,2.94433889668381,1.85652667864997,2.94028934788629,4.21389571364097,3.47039888265702,3.87364331445895,3.42427848655558,4.2581514330753,3.35930209970471,4.29383702207287,5.0256097293727,3.53350001494199,3.04230652748331,4.65057752494181,3.06180488619481
"ETS1",1.23329366267606,0.87610313484352,1.27937130622867,1.37967180636093,1.80828238498758,2.11773693457621,2.94269492741102,2.22419859664513,2.45513183977194,1.56450542778746,0.55534422953291,-0.740877650251798,2.52139486031032,2.39889157351569,1.84579283831446,0.693756751865977,2.58513743831965,3.0040301925035,2.32595967182137,1.09973199806714,3.05627108168471,0.24399448721671,1.91107510137375,2.12117813366122,1.12208191729616,1.88498660710737,3.2061849046686,1.54508287016745,2.71119318834991,0.710226437723115,0.294463450530786
"ETS2",-0.038823872090316,0.479266028350113,0.568596745394193,0.153955510375235,-0.0137755093930552,1.04113489630062,0.963810857723806,0.878286197381135,0.980359254553687,0.754139338187564,-0.0877312865554916,-1.29822996340176,1.08637258417512,0.802400006815097,0.330568540548359,-0.180657456739725,1.06037622873032,0.848932306509023,0.849996819677294,0.332644252001821,1.21369686380522,0.591119416574969,0.238281541242259,1.20415892464861,0.80935790644389,1.01426227153177,1.17312510809459,-0.390052722860423,0.829008539814201,-0.740447840853202,-0.472989623928271
"ETV1",4.22909299420515,4.16569138972155,4.32171113223683,3.31230028094474,3.69834128408367,4.37184335240316,3.83489949588734,3.22533548079044,3.41523143811712,4.21867575089216,3.98541723500552,3.94827992246133,3.92151400665328,3.78071656885083,4.0747264038024,4.11085784166821,3.6738944664797,2.98528084980973,3.47400996349523,4.03004551283681,3.50193213000686,3.62108687026073,3.90350402691703,4.52434198183895,4.412723646484,3.88912385091845,4.02680281089354,4.15362155487415,3.26278510303159,3.6887619799927,3.66108922628835
"ETV4",1.07031175632245,0.609095708745702,1.30351930827556,1.04828816998293,1.25824529437691,2.38062385417687,1.83863245744837,2.54118045277612,1.54354170704437,1.21896983123981,1.65616400335902,-0.479616587993328,2.47360992259864,1.8933879702963,1.83657592057293,0.615117349264185,2.72788812124179,1.4103954598685,1.98312847240421,1.18195795193412,2.54269033181769,0.5881101514265,1.63848089074948,2.15571458963167,1.24047209952924,1.81189958552386,1.60152281115694,1.78002780993967,1.60378175517756,0.680652519500993,0.678860625829616
"ETV6",-3.87027344909524,-3.45695975095356,-3.7726919695032,-2.95081085738107,-3.49253112111107,-3.71189098003938,-4.29113387301666,-3.76625453401073,-3.37096567832209,-3.82531185956767,-3.39200252486374,-2.36434837229388,-4.77277099144948,-3.79160171159245,-4.03912518575499,-2.68023261696281,-4.24361678582658,-3.475443053772,-3.35311041103559,-3.21587902246725,-4.36353024095956,-3.46829317350687,-3.99465282383943,-4.46143288477144,-4.28247045636834,-2.92598845389402,-4.40980681675267,-3.65652217560544,-3.91929048916659,-3.78346889151896,-3.15544246513134
"FLI1",-1.40057260020381,-1.17001529000836,-0.809127496910788,-1.56683243523581,-1.75775855926079,-0.376497410965755,-1.31300009555836,-1.86159727854822,-1.60893113935862,-1.77123787150378,-1.90003846230375,-1.45591263658953,-1.07023638695695,-1.38009873730395,-1.46133481740558,-1.25307461982479,-1.41896875428194,-1.83501920883298,-1.53277538819385,-0.947822152006,-1.05377524093296,-0.773829660932821,-1.97233017303072,-0.462688838615062,-0.789008367935087,-1.32612721529931,-0.601448791715404,-1.23139657152867,-1.46051164633219,-1.92288602632505,-1.27818408592323
"FOS",-0.838267234601512,-1.1086580597206,-1.26978944864157,-1.00120109582982,-0.418462394822374,-0.577667432147983,-0.474440762353626,-0.107100269961861,0.266643997911567,-0.0797314215953927,-1.26329339519557,-1.60868410431168,0.22442431113515,-0.341798521295095,-0.583853721681807,-0.481422347380405,0.271781363579297,-0.422293380138592,0.578424647241393,-1.39232361472867,0.64683752950243,-1.45779714536503,-0.896191255218784,-0.127429074240222,-1.48525283374323,0.254042119383283,0.154491613262664,-1.08516657847715,0.0589457141054119,-1.35821933037963,-1.53587012312548
"FOSL1",0.167659950222374,-0.0375873470277469,-0.778438058360019,0.185498979752129,0.657918545278103,-0.524721013007964,-0.0438231491164051,0.406231500526776,1.03235032638817,0.737541190249627,-0.0662414291191736,0.605212474008033,1.01075343584458,0.387225212804313,1.27336908109771,1.04823179415056,0.583999884755975,0.71024712984248,0.210147659422795,0.645596178016501,1.34848819896812,0.931298741847391,0.703792977163808,0.394244499898654,-0.256080351155709,1.08978501667846,1.05268366219298,0.394276751206758,0.247323612891994,0.107638576772992,-0.47550714760562
"FOSL2",-0.658041803955992,-0.443540120170653,-1.1309585220022,-1.15365202449524,-0.299679217882537,-1.09651470471782,-1.07992209427895,-1.57146186147796,-0.87837235115116,-0.269287651475532,-1.14245351010641,-0.922354769780561,0.168461763382858,-0.518245077630214,0.0439366510592588,-1.19794443572332,-1.42637396407303,-0.626705518342757,-1.8973835833601,-0.97358136154003,-0.0263108121431557,-0.308224372002626,-1.3331072965589,-0.4114375683829,-1.7543685061855,-0.622986076253818,-0.425522336395592,-0.284931399204752,-0.748553792572498,-0.54278974012627,-1.78818395638383
"FOXA1",0.0876392458495315,0.381436709049084,-0.402417322487925,0.260309647848872,-0.53473621159369,-0.328786916616412,-0.80586966194635,-0.234844269492096,-1.20549161122537,0.350153175591784,0.285260464503063,-0.417606197124289,0.636181546085262,-0.221854540325593,1.40388508698945,-0.445561012628127,-1.22178249948318,-1.10349289831089,-0.102388162272927,-0.244200612518107,-0.239220093144478,1.27648908533398,0.093795346435147,-0.0389348889402936,-0.888851066798273,-0.00280478186702555,-1.14854122411004,-0.80412881182476,-0.438487829802487,0.757576374931246,0.00755349243195972
"FOXA2",-0.290895880412595,-0.802976373762069,-0.6913980925758,0.276577413754325,-0.445413853955849,-1.08712826058127,-0.671780661419702,-0.928388568502759,-0.483342554528388,-0.632626577665801,0.0245937086120135,-1.48803244604629,-0.345587447088537,-0.385087539878829,-0.555548557789922,-0.944345886606665,-1.1250106958891,-1.12509429782461,0.256639533189876,-1.1360379481013,-0.808896453337528,0.148200835134109,-0.749405004200477,-0.866065396649901,-1.42897691580421,-0.685724626665595,-1.25843409068897,-0.936333015684165,-0.772838698335447,0.254466310409518,-0.474593888422772
"FOXJ2",4.18906699105199,4.31523745828649,3.90883185283654,2.88768071115428,3.42628365619255,4.13779364767829,3.25911674280701,3.17512674424889,3.09279546043075,4.03090806252624,3.15506185855971,3.87150140308942,3.50551708978089,3.73920160904821,3.96156617644255,3.74206654165464,3.6010026568055,3.09415173992699,3.04041188144901,3.66508759616419,3.70304693375318,4.58247547145535,3.50422312676288,4.31393141123241,4.26061193998774,3.35761072095867,3.3713247252184,4.17019607671014,3.24391126042673,3.12030641087368,3.23084894886925
"FOXK1",3.73291802746072,3.35633416870446,3.63201590732385,3.32520992873445,3.32871724741811,3.32431165947608,3.23395981351695,3.39204488979148,3.40561741173204,3.55939289970531,2.98919964643491,3.5773785169412,2.85998390575282,3.5173521931833,2.81687450584514,3.40516687971512,3.55102564653483,3.25718243597249,3.56066307902173,3.52298309806175,3.19963009651612,3.8800612788279,3.30319450524752,3.10721225006088,3.49784364112317,3.32847041985487,3.24588088309558,3.43516284243563,3.20833566401285,2.77053403305572,3.12923462220018
