"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"ATF3",-7.78593134653254,-6.8871978713382,-7.44193442929878,-7.11035896549488,-6.82205667831672,-7.59063538934163,-7.5662447753048,-6.51429578636845,-7.04041874440769,-6.43780814137255,-7.20558660456647,-6.62334470152842,-7.13620198961269,-6.84535344800374,-7.00405162094027,-7.22619150463659,-6.62015368495074,-5.94052917451819,-6.90669187342647,-7.46454289640725,-7.76343799083196,-8.00541937610256,-6.32155418555644,-7.4125081972769,-7.13938191260114,-6.68211287520073,-6.15782672790916,-7.12642269826127,-6.73697790505391,-7.46441366746703,-6.92084746817556,-7.40709671165233,-7.3458146655408,-6.5411155629619,-6.88759223464761,-7.00561950622131,-6.40919692549944,-6.57563536515217,-6.90516835449168,-6.70636314055675,-6.82169576427472,-7.40213327289256,-7.51089121778053,-7.18266062566758,-7.11512348780726,-6.97728216488885,-7.18438004668314,-7.62502442586538,-6.29768991962271,-7.38668590783218,-6.2098236377822,-7.23597965281572,-7.26786972675043,-6.82293289538798,-7.0061308218309,-7.33986252253897,-6.15762038939027,-5.92366882075817,-7.61275748742484,-7.08661034020332,-6.13748007679507,-6.91485011338166,-7.73560411740075,-7.31754262474157,-7.21389604653879,-7.00167003868944,-7.44443928982889,-7.24173182809941,-6.87378597882869,-7.1847502953652,-6.29626402970284,-7.53776408553042,-7.5607969101833,-6.99260342948564,-7.03303729702667,-5.31439036451189,-7.02458953628197,-7.63474514343229,-6.75528230435321,-5.96192428499331,-5.55486693149299,-5.58160581320901,-7.27135385219981,-6.97511546059552,-5.63974279390268,-7.09104365038166,-6.33718023221519,-7.21860425917732,-5.78215153751263,-6.64321303642136,-6.73533077461683,-7.16748224527117
"ATF4",1.73450753603439,0.632507325092746,1.65731313995248,0.672305064601228,0.361661546402464,0.847579851785294,1.59890771489434,1.05938568972389,0.631670915964902,1.00275265226449,1.92717100320483,0.669469749677983,0.354921466481628,0.565772530317792,0.991587745132112,1.50350487370969,1.94113928028524,0.821295783982138,1.12367005870651,1.4167268574255,1.45391205043196,2.01127918604024,2.13135083233123,0.49759333191097,1.03902627310498,0.630023905298541,1.80654485199402,0.708288158879729,1.1808250202244,1.20629817949196,0.680094650952822,1.25140031712328,1.37308646520096,1.94068922531911,0.472321009258113,0.434583178942977,2.05640713903353,0.727881062596495,1.11334138583676,0.577617192427617,0.673818680318039,0.32254239729138,2.05471014208634,0.443732343592757,0.816394382589924,1.05400841203558,1.57094981777533,1.5071961793693,2.10916734252087,1.79809252792645,1.02233908847877,1.2505875810642,1.56516363098044,0.804897822280485,0.693243529152305,1.00935310046163,0.803474549967506,0.401725024915816,1.4464529626499,0.618469598318069,0.278410844812702,0.95444886278486,1.31211405550157,1.13600644498679,1.55896952659694,1.9805989672357,1.43873276816652,1.32954941405572,0.96542259801267,1.45041699215745,0.978174889727331,1.05565805117365,1.88069854708819,0.545670599878251,0.637011245143853,0.372414159937293,0.93041497607467,0.712350601712519,1.28145502463764,1.15971836091698,0.847532894799221,2.59470397873822,1.19154949334013,1.53928071603051,0.953677176761258,1.49686772787918,1.41152522849959,0.833484373755117,1.23586183052289,0.770954695970569,0.336406563233537,1.06356663773301
"ATF6",4.6595519913566,3.81099232421555,4.18166676069443,4.51116996937803,5.41681265581015,3.59402668388368,4.56390814692063,5.22766179050222,4.3396439140626,4.59755271252462,4.44054395933905,4.87400983567986,3.97632553402141,3.75569782974877,4.42409797749039,3.3028791601934,5.33312802361329,4.16268843563739,4.73316068023101,4.56302570556207,4.54940227775883,4.71312663151961,4.38417057259274,4.40843017384385,4.94944054710421,3.8811586836124,5.01307928966377,3.61365357521199,4.52679035861553,3.30111405002926,4.40641743815391,3.84646732757735,4.03048809759949,4.48538127749819,4.43273823372741,4.82665637275063,5.64536516829854,4.33927255856658,4.99990560226317,4.71912459379437,4.69141217721127,4.21545341987414,4.87114994658121,3.98266261255357,3.92130400200304,4.17260922146077,4.6861400798687,4.66772400012197,4.8407483198075,4.47690580727002,4.4714311352435,3.90483042032746,3.64426213552056,3.80493518420232,4.44872493237585,4.45485926861843,5.40605313303067,4.579727438287,4.98400687892376,3.31778670926667,4.72162916951452,4.49651786042497,4.19453766654145,4.49654701440937,4.69934554905419,4.63263895723662,3.87813249496201,4.07892265025149,5.02624291333803,4.10094649642701,3.87356533136947,4.07507205475674,2.93811300115759,3.94295555187223,3.76311068219921,3.07514927476773,3.61528774099113,3.32059135925084,4.42289414734388,4.70003206959068,5.1815896391515,5.12595769811282,4.00636501669056,5.59666706894934,4.89613445194101,4.86081862963405,4.07697792725564,3.8476262169959,4.36828345573237,4.58284115778065,3.69584340273701,2.95770117116504
"ATF7",6.35460695478871,6.03017608331901,5.82399633529135,6.16551131115808,6.05687813326784,5.76548420458931,5.39978015116148,5.54494175791368,6.78034274991029,5.53661063239955,5.47600610219983,5.79015652539891,5.80127280614212,6.17763310107567,6.03545903590416,6.49678696016702,6.14496679058851,5.78531669559523,6.43659138900241,5.35926280245561,6.30404107984215,5.75645631064823,5.5269000661869,5.85434906146867,5.75645988097215,5.84011424580912,5.58772701009442,6.5242579523436,6.85010802314073,6.88721476821396,6.27325154516859,6.10131756228773,6.32129607184939,5.66227215158977,6.22674644426537,5.94753282509687,5.54114032857313,6.03194812224648,5.38180900030876,6.18233111443366,5.65826656929481,5.66410810887711,6.4020124055182,6.1723164235547,6.00762134477004,5.12352124306871,5.95778534563952,5.96280968052111,5.74866890138047,5.55584983241504,6.35375097216818,6.04151869181169,6.23870411960057,5.83323633539072,5.93230572692657,6.21501289592468,5.73447152119256,6.01571179456729,6.14310117239433,5.83540855775776,6.18578080593106,5.66675295260792,5.8571250809816,6.39582237118453,6.2314945328643,5.46867328424583,5.81948100059891,6.21346413937186,5.98570018885279,5.70137195913274,6.10252566834874,5.70527889505618,5.52506198909057,5.33285914026839,6.01688440860315,5.58604974412971,5.75185682430356,5.77520018369198,5.35647150690844,4.17738332018883,5.0613858792972,5.54660428818706,6.20282926813898,5.70026217118241,5.19876846127046,5.85639036810911,5.71552715906088,5.60501761289923,5.78763637650877,5.7206217605931,5.69679365260403,5.88042236325169
"BACH1",2.11619214428644,2.32840936785092,2.68103921746965,3.54735798474364,3.44108991854231,2.59877119741239,1.95624511849786,2.62512610324645,2.06122119241421,3.05536762862406,2.94247955784464,3.42833191404483,2.76454606962431,2.7446303581185,2.51678191773191,2.83462988045008,2.55848709909405,3.23217338846019,2.35409948246371,2.50760502171812,2.44837336496296,2.38105638619084,2.66293966065201,2.36706485160725,3.29002516327742,3.04449767453067,2.41294445890804,2.58130499168709,2.93415194032485,2.41722278591307,2.24057041907905,2.57842664226232,2.39052941444619,2.96023853820691,2.79330894646663,2.48158785117149,3.50767074482789,2.42546938523372,3.63386152665082,2.73051736953562,3.66692207636148,2.47298813063113,2.51435314440416,2.50656192783969,2.43335613715814,2.47721089907007,2.38629161512432,2.92925163961525,3.36016915392187,2.34220294013157,2.53551742633945,2.4327016258135,3.27413204735698,1.8663532192844,2.70190900638538,2.68528898897627,2.76158046866904,2.49297044483714,2.29472380483169,3.51032033258063,2.51215139305254,3.39421752712792,2.95272921053015,2.57560603841796,2.67827143534033,2.82643277654176,2.86811435912727,2.46554053196285,2.67517806477326,2.31999163842928,1.97732624468831,2.85682489398307,2.7247051594545,4.64605783946135,2.13455253652045,1.76961771553288,2.05935737647196,2.38805609712251,1.89146018188017,2.18136089659348,3.18780598586887,3.13869743512116,2.1547122962749,4.15439929975276,1.92068314990698,3.11505936806424,2.97557818187896,1.42961927052185,2.57911135248285,2.98608777701508,2.41205623770625,2.17188644015586
"BACH2",4.78861150717715,5.28602120531547,4.45613333646953,4.76494623818483,4.9252492020608,4.05553854220772,4.85449839352463,4.19597978973073,4.69297413121091,4.55565325131952,3.79372747630091,4.6658266134819,4.23164358554883,4.50123232411301,5.40369375074042,4.60440822859562,4.2957029923002,3.04582924547482,4.80940855817888,4.01923576142245,5.32756565340295,4.92935714850848,4.89546300399765,4.93456286666329,4.73559466528351,4.47767100875555,4.50331367369287,3.92777802286898,4.3502522447994,4.16507178954622,4.43139242013513,4.91123308849275,3.89791821532381,4.81015886308781,4.69602217413744,4.80196099521171,4.47157495389122,5.41968894359333,4.34444797875488,4.48142884781843,4.00638276071134,4.17470317824113,4.13815496958312,4.91236720549535,4.87810185770964,4.28828635001456,4.6297084422491,4.69957387085867,4.59674488512581,4.237505196605,3.87702389065098,4.66713649958839,4.33706771633114,4.82883220791261,3.80575120624121,5.41258468847566,4.96839804945411,4.08138646601061,4.55431735394964,5.24229370892423,3.21905698081486,3.46052705154598,5.47815923856124,4.60757169381439,4.9062202303921,4.39370109751013,4.83697210140406,4.78571457288612,4.51890203164208,4.83191102338545,4.09404256785142,4.71952679068986,4.9048942966354,4.63454371408831,4.99816575815895,3.44953723252975,4.62423596793512,4.94502625691542,5.01017167900981,4.06834609967158,4.39412638015992,4.47693108008786,4.67899828044039,3.95836904710721,4.36228640148085,5.17605468902079,3.80817777937569,3.99188132286258,3.39564445373891,4.09216372883442,4.06548848904531,4.33320639733362
"BATF",4.38924740383989,5.48649340033467,3.95690909727952,3.18444701398608,4.8823853155729,2.81003120541978,4.87599983336215,4.92856704488882,4.8798205008089,2.85757165049562,3.92751663892054,3.93374227034818,3.86256758051274,2.46422768619831,5.13652134823913,5.13817266388123,4.67657087915935,3.02901959707593,4.78225750814007,3.20785831439999,4.23184682636153,5.76454475007031,5.71290434034272,5.42983512815975,5.41780611699966,4.18008550544199,4.65958076426945,3.83348443465819,4.21026448991574,2.90733865922126,3.89167681800733,5.70008165952917,3.71701074737336,5.50081926226192,5.33937200999532,4.70583163512035,4.7645454497031,5.62645405948987,3.62365663300975,4.20859819505601,4.18067868290423,3.20819685113484,3.93981197798994,5.12859404665835,5.04960520481292,3.33137645429447,5.24439924897712,5.47109334704774,4.41705787556237,3.86062288270068,3.34096808120566,5.00053859336938,4.44237768226018,4.09316907233844,3.3226229038222,5.60779118129696,5.21716312568431,5.0544384361482,4.32563727990929,5.40180460899639,3.10874253292366,3.15343047552082,6.04064852990436,4.91324180718817,4.47129457219632,3.21962745971535,4.3249418794645,4.34290032969163,4.54683898060316,4.88335686788275,2.33663808721966,4.9619586940703,4.68153668363731,4.14439220065391,6.07430715831468,3.37763072359852,4.51720308566986,5.96425047913381,5.25067098898356,3.51909348773867,4.08541522441047,2.73800048639591,5.04887847746618,2.84718946894369,4.16016161295295,5.45414663109621,2.68434363014326,4.04209282104063,4.08529552063468,2.85830547402415,4.425746235902,3.88110881147513
"BCL11A",3.24467528212944,3.71643456270035,2.31091646389986,2.53948383020208,3.70573351099544,2.39177210811112,2.7408905954085,3.15314102005617,3.39352446673007,2.77149271547219,2.50848196994292,2.99560666991696,3.08812576594056,1.76191392922216,3.36460472772283,4.11984335751187,3.57539835013935,1.28467121964188,3.35222029676136,2.56158893378235,3.14218230848142,3.58619103353661,4.08308189222746,3.30691714809595,3.17389584650111,2.88667407693452,2.75622385932986,3.17652808821729,3.32660854936399,2.07794462156971,2.66785151178302,3.95823254167497,2.65588527418911,3.44580757680562,3.98734096028358,2.77402947166739,3.32172416025271,3.72749435207666,2.51201053213506,3.16623799143774,3.00036281303076,2.25926224669644,2.76649829335063,3.56257333251116,3.7194988918609,2.26680196687306,3.53172188040486,3.5039115133966,3.43061799409665,2.30713598297149,2.58095108854851,3.18194567906778,2.87300502835693,2.81089403820771,2.71081037888439,3.92621707902716,3.94151748929229,3.32153214685654,2.72436375629559,4.50389874581345,2.24270204246754,2.17605397019468,4.00757273415876,3.3615702122149,3.04029885363006,2.01813116469707,2.97045211546347,2.9693591905008,2.8708194960068,3.04474150254246,1.09175143101745,3.49618496339928,3.62627450938362,1.70006674511457,4.04180100513859,0.939601670214051,3.61221545845057,3.66399028730321,3.70038614408832,1.58216650917592,3.1488659810277,2.43944798559488,2.76177888885733,1.66345323266173,2.63159869681868,3.48526522174225,2.25280142084149,3.2591340777571,2.73198035305803,2.51383945679351,3.79984380688148,2.81862027817655
"BCL6",-6.09541793367699,-6.43978965631848,-5.84892707938497,-5.83575952191982,-6.13616993986342,-5.80891021436647,-6.19254291965399,-5.97216211057908,-6.34289135306777,-5.60291858215522,-6.34005476267289,-5.56723707605196,-5.69965890155785,-4.88231514112524,-6.33980990033014,-6.76714924556327,-7.27935194096278,-4.90231818837058,-6.4790454885298,-5.98378417891901,-6.84663444618001,-6.62541887711491,-5.92807784245037,-6.67700598830877,-6.33175254367134,-6.35979777250276,-5.5452149165603,-5.69970040126542,-5.76212788991635,-6.39377047964592,-5.72921540318735,-6.53727274503051,-5.95956318937863,-6.23494998223662,-6.68476081399775,-5.96545758062003,-6.71183413550868,-6.84143088256236,-5.32348006755879,-6.19642777117731,-5.57881351454019,-5.37852551970337,-6.39923218718502,-6.5616468646491,-6.43551529288176,-5.99727315493607,-6.520878926026,-6.78275245105347,-6.41069924736539,-5.85041796534932,-5.40146699334503,-7.30291160194551,-6.188986271755,-6.28607923599756,-5.89989607618708,-6.81463889748178,-6.65049425898885,-5.82457259055127,-6.4325886248316,-7.00098634141778,-5.02512116361604,-5.28719768978039,-7.30806839970915,-6.66032262068432,-6.37269320566099,-5.37787157013971,-5.95421335004167,-5.89014126882078,-6.25616240576369,-6.29022315898917,-5.25856909974682,-6.39850072129551,-6.54054137704496,-5.62288546884704,-6.738284942573,-4.64732864078982,-6.88180369071327,-6.6960256123944,-6.49515894908298,-5.87564669830677,-5.11673266664738,-5.06038409126337,-6.22074229556378,-5.10825376650443,-4.68448144045749,-7.25758298682015,-4.98718574457119,-6.08395066151233,-5.13674297428667,-5.00903302699836,-6.27460586509585,-5.76622460462535
"BHLHE22",-3.05363474248122,-3.63990389110583,-2.92629064550035,-1.82042033737727,-2.84547301857956,-1.74420449547669,-2.97286405566186,-2.98923013418722,-3.5708331364438,-2.24492501132267,-4.07484857949994,-2.17746025636536,-2.2507729688176,-2.38494325631542,-2.67022113997371,-3.80506198988705,-3.28678274486456,-2.69237830606584,-3.09812232001742,-2.62104993767988,-3.25484073173207,-2.73833268213741,-3.45852816016003,-2.35124331033419,-3.28485991251099,-2.5860932445936,-3.21283734871045,-3.82976557035206,-3.13481375295006,-2.68395835919027,-2.96420794982508,-3.59161248154427,-3.24263323848634,-3.24298582220522,-3.16628476709446,-2.59413038752859,-2.62944179530071,-2.81689862969618,-1.98223869930236,-2.53119373027435,-2.8032129334907,-3.21648536921342,-3.47524964132894,-2.66587689547099,-3.2038111786665,-2.22760172198655,-3.80534674985244,-3.13948949223911,-4.0072708867908,-2.64714118342117,-2.50055882815424,-2.41349305785292,-4.06004319111594,-3.49325983222429,-2.23545961093728,-3.24192891327139,-2.88773873713847,-2.26809446199002,-2.47700739801796,-3.55988482344772,-1.60559645530526,-1.98058060262538,-3.22886189018984,-3.14725129910998,-3.69002059711649,-3.07892887303132,-4.01985565181791,-4.05992716016424,-2.85268946029614,-3.70524358835276,-3.21043858614525,-2.26290738283938,-3.28100759169615,-2.07884688391559,-3.83386408740576,-1.81802332815529,-4.00638970319563,-3.81847798772963,-2.53737788322005,-0.965828383336004,-1.28697403767093,-1.79066756401197,-3.58910734127942,-2.05985020602406,-2.87863967025587,-2.73573770994636,-2.76037159482417,-3.78132820528931,-1.95587348547954,-3.47299910441427,-3.43606891611456,-4.72240763359555
"BHLHE40",-6.23281621304971,-6.13400207334421,-5.89125567512518,-6.30785451666595,-6.6402544094369,-6.3938392765516,-6.41769492405505,-5.84614696367419,-6.08612726754128,-6.13406075664824,-7.93021317799977,-5.70771979354959,-6.51853431497089,-5.58622209181677,-6.064215621343,-6.82654719840564,-6.87875912129755,-6.53076420413761,-6.41647874168618,-6.66695668063746,-7.47201879103538,-6.33264338399579,-5.56637271481563,-6.04591273696627,-6.90519123376889,-6.44365519992713,-5.50076049028036,-6.76663301988265,-5.94841990304469,-7.39087901687001,-6.42651232115202,-6.37981026028484,-6.9883363512833,-5.86836969058518,-6.00867965052574,-6.14641569330089,-6.57153306809807,-5.87748974089175,-6.16327969319368,-6.38254457001698,-5.76483121416803,-7.22660442995119,-6.50787923600865,-6.16988536493718,-7.54294587764017,-6.81168778391609,-6.95189631933738,-7.1529753654502,-7.56294761064888,-7.19046603796877,-6.17822752900584,-7.41152034630968,-6.95557265554067,-5.86096346220135,-6.85656329758543,-6.87396524701855,-5.94536370662136,-5.6216499170576,-6.6557396109113,-7.88071760238354,-5.02841261443719,-6.23631812703331,-7.19277114737429,-6.80570722970328,-6.66031362762191,-6.55751228526969,-6.43959135663521,-6.38432370771768,-6.00274296131553,-6.66208004167141,-5.71552965245284,-6.98035911942391,-6.83022516425668,-5.77151702080968,-6.58433764107296,-4.80811999722166,-7.20648143284455,-6.72594820732837,-5.52634381694407,-4.94141570223641,-5.18058149561919,-5.98231773916116,-5.85377930432789,-6.69721553007226,-4.4735901856078,-6.79586546140299,-6.07395318809946,-7.69604449187869,-6.08336934769452,-5.45078515976733,-6.90167567017214,-7.41662779627341
"BPTF",-2.45951487144287,-2.31626339171613,-2.02068690078292,-2.44209351572002,-2.22973995498958,-2.67068709014092,-1.88432834299619,-1.53212703511369,-1.90387027003907,-2.29210116339932,-1.75437222626214,-2.62239872415802,-1.72956346244491,-1.68493913545769,-2.32355192693342,-1.57533826265062,-2.26037636000633,-1.96252459568322,-1.76172578856022,-1.88531789334898,-2.1089449746702,-2.2698502083492,-2.21313868777992,-1.99957509505388,-1.64141836182826,-1.4355045535349,-1.33135957475694,-1.76558800404265,-2.14369015788305,-2.34823530121485,-2.20128365816399,-1.63657906924758,-2.28766011087226,-1.64306631343526,-1.97348206337141,-1.33599187068547,-1.16851328139198,-1.86937948648395,-1.97057197595516,-1.8375549908991,-1.72245081012345,-1.40646886109676,-1.77256028391333,-2.11277559799683,-2.00918089756959,-1.92897099742147,-1.87183172725524,-2.0523730948317,-1.76829986583585,-1.69933215876472,-1.66142541792523,-1.4873295285316,-1.96305268559681,-2.09530690167596,-1.93300947600117,-1.89115890375111,-1.88307698051247,-1.80142298920023,-2.06009545767774,-2.33761531792062,-1.54447167763402,-2.55281338886689,-2.68259597564177,-2.14816494626562,-1.70156234556626,-2.34426569979241,-1.87252180651283,-1.9151938575476,-1.71587077983244,-1.71177740699954,-1.5136001485005,-2.37033061624369,-2.44869646146997,-3.29160911225798,-1.02474903383009,-0.574183103143409,-2.73698982887863,-2.77521608276943,-3.74602070556534,-3.98755206378548,-4.05136574115471,-4.36116303863745,-1.90212199564082,-1.91536600874635,-2.30857242499576,-2.28147344033292,-0.941810518914574,-3.19567407625326,-1.70413219212721,-1.3487818001038,-2.71133453887512,-1.59967699024209
"BRF2",2.28076199102841,1.43236260819089,2.2331345323959,1.23169411898437,1.49953471564288,1.79846676879018,2.18409995105306,1.74099380249605,2.07199296004149,1.50592079263668,-0.265998313425248,1.71943258779442,1.00414042296367,2.34491578701406,2.56030287234943,1.31654676543486,1.66933902111459,0.823358022517241,1.5672611819987,1.00814992399155,1.754732018248,1.98796735767269,2.25335069581185,2.03721410259196,0.85707015671103,2.182189835615,2.07779660152151,1.81968453614562,1.61838789319181,1.29021825212423,1.63394288146471,2.09394280866929,2.01380593908474,1.36992462451897,1.82133698591795,1.36479569338929,0.939638528357385,2.31900778160061,1.82103330457473,1.7195714767465,1.62703029689034,1.91709416372983,2.0746905820018,1.67957470109977,1.48544333003567,0.721512043407558,0.727891152482561,1.69050541040152,0.420178135100297,1.32493803977722,1.69409850469556,1.55710427566768,1.41973666388481,1.82957463373913,1.39591473370813,1.59967545209631,1.78981570629043,1.46600006319341,1.70197930067155,1.03761755565454,1.74073482216566,1.11481899136504,1.66813106979515,1.6451967303549,2.09613937625196,1.15528794801474,1.94863983054197,1.79955125701946,1.88652478973631,1.28872343697967,2.42393924328476,1.39331037540405,1.24203539851354,2.52255345576688,2.00627815914812,3.11067710058675,0.63183526969202,0.505279428833361,1.71392361208431,2.46820061620218,2.67708205781075,2.07321190204191,2.17864683774276,1.58183124743218,2.04128065374341,1.11263161999039,2.24806692736834,0.188786162250396,0.765288464556679,2.49546393042075,0.00379072310745417,0.592783659130122
"CBX2",-3.45122358030222,-4.40687739390591,-4.49037740270735,-4.89453129796399,-4.92901589377545,-4.81798971594839,-4.95701069204495,-5.89431903686514,-3.05644011002602,-3.82427978534577,-4.30113022717822,-5.20043641824944,-4.4599453411626,-3.84121602472776,-4.85623151669836,-4.06728627491071,-4.63619671073869,-6.29694276503119,-4.00381993704598,-4.08162317807044,-3.83404143887093,-4.57245731249952,-5.64899046895259,-4.81125330478214,-6.17033651866637,-5.05177396889682,-6.1589683159144,-4.90337993111058,-4.15710068217448,-3.64617938660767,-3.59191061693621,-4.3098784401271,-5.04086659260713,-4.85802538460424,-5.21708483009016,-5.02100925395216,-6.2611272681517,-4.29283854313933,-4.83409247763425,-5.26887223470927,-5.37362149673368,-3.94112126660838,-4.1592025667451,-4.88725422813348,-4.33561407308641,-5.58482935586307,-4.64841184040182,-4.68229774875181,-5.29317952267457,-5.15741198761113,-4.85416089034781,-3.0076597570675,-4.42540717472192,-3.5942730363846,-3.49915773413378,-5.28664030773446,-6.94232154424192,-5.54172690179892,-4.98282027608643,-4.66854254657033,-4.21479290957801,-4.23819048597694,-4.99069605242766,-4.29532250317059,-4.89055558794046,-3.99652490423635,-4.18165746864538,-4.54547751889997,-4.57315814822427,-4.68822517983295,-2.70694402271901,-6.00568680268348,-3.70860103103393,-5.13960178123358,-3.85942410672213,-4.01751953674996,-3.12122977933383,-2.99062054457895,-4.80390456788487,-5.87491171654258,-4.03511852093099,-4.26003122467909,-4.3336835909666,-4.82396313280194,-4.33683823654608,-4.45662925479149,-6.46307042999925,-3.6263087173789,-5.77663119525404,-5.06018735022105,-3.30283198802968,-2.83412873242639
"CDX1",-0.054680730569565,0.0805311456840371,1.07510560013782,-1.01244658627362,0.554421757862391,0.62530126185927,0.277142008831353,0.646974773554734,0.123133675085001,-0.457591102774061,-0.279914761173456,0.434928567253325,-0.893385472327251,-0.62957795763202,0.563531473973386,0.358198588514142,0.243030517680211,0.699048679801088,0.632322714442647,0.00623025006634515,0.455237156897687,0.973942964289236,1.37373160638158,0.598819816338591,0.0590688355905634,1.2155119973266,1.66819156505552,0.548183913969168,0.885520054543268,-0.00256511678506269,0.205202502946798,0.370886640667505,0.852638060315989,0.960873294659518,1.23058226458313,0.342453027851317,-0.243568062485539,0.220777042028014,-0.0819095234651396,1.08506656463676,-0.766337600625196,-0.080084841304281,0.965884268311339,-0.135324054110889,0.304683842522275,0.0510199122497799,0.784599875113986,0.530380781465954,0.205278230209177,0.507326071700799,0.0414264937264884,0.395963098483816,0.467573818679019,0.388246658424998,-0.394171996594689,0.546978909812217,0.809846083810529,0.178156111065964,0.207428044757191,-0.157866832036034,0.235793319949702,0.224736465258897,0.393047151634473,0.297483909265346,0.47698928115977,0.46426974000572,0.842885036803089,0.465856048339048,0.865626205534485,0.739349896990614,0.750578043991511,0.495636954704322,0.751325343916949,0.818464720131433,0.561599688832716,0.44535553583865,-0.0646430372565736,-0.850109336773074,0.707821938719698,0.585370988471424,-0.540625804061659,0.299787058537644,0.849123532424495,0.30306026279731,1.37091192935284,0.347334012116547,1.80650046534073,-0.220340195539532,0.548621629152089,1.03855171941134,-0.354705407920809,0.412582873415497
"CDX2",-3.82007209687415,-4.62194297083135,-3.81295479586345,-4.29413248793938,-4.04357811566034,-3.88787730418468,-4.74512202722471,-3.55876059273941,-4.19834107990394,-3.55842949403534,-4.32675367886026,-3.89235366140098,-4.34124380650807,-4.44202411495494,-1.89457028431908,-4.01638594171385,-4.03632115049154,-4.74126286055223,-4.29580820460527,-4.61786589925581,-2.49926168856587,-4.08390904512822,-3.26139319948236,-4.07111049651789,-4.43624288315479,-1.46341520340722,-3.45422840108734,-4.55888488252581,-3.00899324806194,-5.11027109865673,-4.18712585045648,-4.80156053000639,-4.6325343084215,-4.59422647738536,-2.51473494423112,-4.36885474009183,-4.41229507475761,-4.88992702417495,-4.68223459980581,-1.41140561311994,-4.31420106364332,-4.69959925351727,-4.30732610870204,-4.65572252372868,-4.81865714364328,-3.99607709588826,-3.97372334801719,-4.35501507407552,-5.08618898923154,-4.94155357889469,-4.04704922693209,-4.84151887207366,-4.89985513563142,-4.40221340430848,-2.80685148016123,-3.97348111663352,-3.60056413554976,-3.37581197732454,-3.70705842242701,-3.87785908669968,-2.96113945266735,-3.45573514061671,-3.73840140072335,-3.68556901174791,-3.91809213845096,-3.7560368315495,-3.78407539949519,-3.86802279730955,-3.6746418219574,-3.61551571632092,-3.09524875272119,-3.42392659821762,-4.117849160004,-4.04337621905399,-3.06854852728379,-3.69280330438461,-3.06615173296066,-5.3211817539998,-4.46567338794718,-3.7377598500552,-3.90787105939093,-3.29839823957734,-4.01103538704542,-3.21269470994167,-3.39244095168977,-4.37215820552104,-2.25044581790545,-4.2389511370714,-1.77803123082391,-3.18647213244733,-4.41586053593025,-3.23982131514979
