"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"BPTF",-2.7492004924681,-2.58500035173833,-2.26974182780627,-3.31669640564349,-2.83683169833282,-3.66798517285694,-2.33243945515025,-1.77979214373305,-2.40282753018255,-2.86853723623468,-2.04957519557159,-3.66475026183648,-2.18535290037194,-2.19548612751334,-3.54381966141124,-1.80273813311317,-2.67100847364288,-2.35648014439862,-2.24306897571935,-2.18104090326599,-2.58037124335328,-2.77385271172148,-2.49891183431192,-2.48868061935501,-1.97541853513597,-1.91853550342458,-1.54117502211628,-2.09904151204148,-2.48474386631595,-2.46296989405906,-3.11290209205516,-1.94744444438347,-2.62938316601418,-2.08782785919015,-2.45402352735653,-1.64409386315655,-1.4400124614744,-2.40181807432234,-2.5555275706965,-2.35089054040262,-2.24148540816066,-1.89977857887792,-2.10621734554619,-3.01525345986254,-2.56125813936234,-2.4457583704473,-2.33137559419025,-2.39957326262789,-2.21505304299779,-2.05942078378284,-2.15081464703153,-1.91082368136482,-2.46319893906945,-2.57138650589199,-2.4662429737003,-2.23589208051432,-2.23294447307454,-2.1682539647559,-2.50817548408684,-2.58687895644715,-2.07668554843481,-2.90892272360967,-3.02344775939925,-2.53207944719598,-2.03769454403494,-2.71553260327242,-2.20388805391594,-2.19014558393894,-2.03980860673884,-2.02821274043977,-1.76911126315516,-2.64618519782985
"BRF2",1.571563890938,0.629873141301806,1.44381022632909,0.470742090843072,0.762718591520164,1.06236520825451,1.40769757201786,0.980645448342438,1.23709196041823,0.869421287959106,-0.924030906771556,1.04221549662206,0.309854041070951,1.65530579014097,1.81018348351405,0.563304322878418,0.950426550178679,0.263536731378675,0.775263282388389,0.319536895821601,0.970513768820566,1.24681067881532,1.46661986397806,1.30650442219059,0.124697030201011,1.4576387052249,1.2922267281432,1.09333096997712,0.886364329477848,0.564222752153971,0.955367750518451,1.39693433998718,1.29630398336097,0.65930873841071,1.01778163746297,0.666703197958951,0.151381735477186,1.5314687117201,1.10986961949607,0.961040244387039,0.961909859258834,1.22608797432209,1.34338320463634,0.921858151643915,0.741470057751651,0.0806859276492862,-0.030229003637693,0.95698603160082,-0.251466987935076,0.649884818235668,0.996600545318962,0.835943498415895,0.632118189665371,1.09550206295548,0.724421411538866,0.780901691735838,1.03735177189462,0.723126458537102,0.977669593816046,0.32028732218169,0.8606182180032,0.425003666308531,0.895470492499962,0.85467808514442,1.33739127010026,0.496566936055132,1.33654253825832,1.1040407233131,1.07754292238434,0.594568939457413,1.55883160343443,0.675123210073425
"CBX2",-3.33191514829829,-4.35705746681941,-4.42209535797026,-4.82696987519938,-4.87531575397802,-4.80191850297889,-4.8869718676505,-5.80737168842538,-3.03668177367384,-3.82474365000507,-4.27649746904437,-5.23339315117202,-4.39796656864076,-3.83105208654755,-4.80472967205862,-3.99694501193071,-4.53189582162619,-6.22123441943458,-3.88518901650982,-4.05426301584945,-3.73553291643224,-4.49702534344403,-5.61308897681166,-4.74243137756246,-6.05700980087804,-5.15100674594079,-6.17578141357304,-4.88547363774128,-4.03611218081392,-3.6674859681741,-3.53062702296374,-4.31258993720094,-5.01987188979777,-4.82245957689982,-5.20274443056702,-4.9749703091768,-6.2079762915411,-4.22661922145227,-4.80511717025001,-5.34560539910264,-5.33205675338567,-3.90078342345853,-4.16411338290081,-4.7975134782317,-4.28929484657445,-5.59442980319221,-4.57034630597274,-4.69622767506866,-5.15631276456355,-5.0835818083575,-4.8127853445246,-2.91360028630625,-4.39057573715544,-3.50823290612238,-3.443558664786,-5.19824733457716,-6.6380450604346,-5.44114946527463,-4.98791337398752,-4.61032876738032,-4.08904488316349,-4.25325263873271,-4.76763437004435,-4.19265688618111,-4.7997842637045,-3.97641354121397,-4.09140337553621,-4.43186367287599,-4.46361934315939,-4.56472041194003,-2.67442945790892,-5.77583124510179
"CDX1",0.126790304886447,0.270629992850423,1.23232684044993,-0.643251114337342,0.683025549236738,0.79489024836596,0.707584275541302,0.85919864567265,0.28889969393784,-0.341574193736462,-0.118910590921225,0.613665592372191,-0.521219128575484,-0.313106989993203,0.701896783091058,0.502277293306182,0.415988596124029,0.83530040034157,0.766524278997565,0.177147589634003,0.583623016879616,1.10507850116532,1.4616723958865,0.894372745224597,0.331821208789137,1.32959738269384,1.80364545020476,0.729729452044797,1.07293300800156,0.194473173811483,0.325669346047784,0.534777856926011,0.999630448218156,1.32307839808466,1.33754779466425,0.515801375037597,-0.162107439667423,0.403144923515782,0.133569876450834,1.26363956252993,-0.699147883783525,0.113731812889061,1.14826069364992,0.0219705035410604,0.451856714573747,0.209854715642025,0.969228395030321,0.67822119038164,0.38613293269458,0.952427616536294,0.422351850350776,0.555536261691628,0.568655096054024,0.515201302145623,-0.241698046937557,0.701134894073721,1.03874905935946,0.357214434121119,0.444010822046704,0.0133334473366042,0.392471128701407,0.376905168519462,0.554856852153075,0.45272479214289,0.631551168641816,0.640706221831471,1.05360065699542,0.623815547209829,0.975944769912568,0.888327501060422,0.881674934176045,0.646663965681782
"CDX2",-3.63963443298748,-4.5226095557898,-3.59444992317111,-4.11973515586316,-3.92953815236554,-3.78224577662671,-4.73278257141883,-3.56127937175372,-4.03114343107579,-3.56514159130203,-4.27270478627778,-3.76207898310232,-4.44792408978109,-4.39115208756853,-1.83950789636036,-3.93506831632979,-3.95918711102126,-4.73321962137272,-4.12652315230538,-4.33086064118855,-2.37414310404003,-3.92930259653915,-3.1386190258151,-3.87583461259443,-4.37337501889409,-1.45727948571268,-3.41833213335624,-4.42038104096212,-2.89683726501128,-5.12901035798638,-4.08888285164024,-4.72238752362209,-4.28901786600416,-4.6204088942679,-2.4277300336684,-4.56656271515362,-4.14404030146016,-4.65882769477051,-4.4672893885081,-1.43039170638063,-4.51861905182492,-4.75292997860296,-4.05345571975492,-4.60562867993822,-4.53529995201678,-3.86326171176819,-3.94140650837176,-4.26394694575919,-5.09631819139378,-4.84692162402677,-3.81739702175732,-4.68537238696,-4.85682150398428,-4.50761171693826,-2.65644812749118,-3.91433108009413,-3.59202422155721,-3.35120883386334,-3.69025244583769,-3.87849639049303,-2.92867088301285,-3.47210967116773,-3.68746965047417,-3.62455295598577,-3.94521884116163,-3.79979390149509,-3.76586449477144,-3.84732590699502,-3.66299159656269,-3.61802053545926,-3.06173972545803,-3.41478640401135
"CEBPA",0.111423685238971,0.738469648143965,1.53233068530887,-0.438573304171446,0.649955054443721,0.116113678262884,1.98324465927262,0.228906821717217,-0.274671040604897,0.288910241084627,1.0912948228379,1.34688057027389,-0.683853652910247,-1.72342624747004,0.216267291554953,-0.215350115767429,1.55469504316057,-0.32109190021768,-0.339326537241217,0.474040518013345,0.873630452959136,1.56187676505658,1.26649461222993,0.6140475633905,0.00928335162465933,-0.423414877053155,1.29616153897946,-0.765507986706008,0.384940201470329,-0.0512369615681818,-0.834083346228629,-0.41350557033607,0.550468344363121,1.73553641650582,0.356516029425367,0.285968661968015,-0.0782718504120532,0.101920467130961,-0.110922065435168,0.475687720785647,0.00878778198764844,-0.839291802575511,1.10249809096977,0.644866307454984,-0.266882683556111,0.917249370698126,1.29946971195709,0.519074426650769,0.397761617376681,1.75466882868896,-0.293814460000491,-0.21674758069379,0.776679626425383,0.527494337038577,-0.938419439937612,0.3870807424859,0.0725121027520474,0.340718064889318,1.26758385795502,-0.499157538811823,-0.374762619974813,0.362587978571442,0.341145664848353,0.643549123767058,0.317416306196723,1.34937305345653,0.406453616624594,0.734470325158277,0.0229876631730128,1.22971859796249,-0.456400630184906,0.205854183971593
"CEBPB",0.00490520069242158,-0.892667413684784,-0.103553381573875,-1.0543222681019,-0.510528155280856,-1.28792620232691,0.972259481786686,-0.621816785457977,-0.786878848879553,-1.05619694492867,-0.132955854598281,-0.496619932520844,-1.87204463577609,-1.69273101039398,-0.742855925090758,-0.558003592680478,1.12345259630487,-1.56508748771457,-0.972316255208903,-0.50788924850578,-0.447829319197917,0.927997677637045,-0.623299346650082,-0.595181894274761,-0.950200468681428,-1.68356846386536,-0.48020794717764,-1.26818614243381,-0.828562869350954,-0.817099140289568,-1.70662494454152,-0.181290594195982,-0.808660158854239,-0.25523108198209,-0.675075476441841,-0.548894824554026,-0.683278834592529,-0.946626978031679,-0.905921266849399,-0.739367309758204,-1.82657366507518,-1.6704200541683,0.217846041981184,-1.08402833787976,-0.844520369901435,-0.708364214751725,-0.314175151507862,-0.267947135986471,-0.590768059188591,0.651013724804547,-1.1547257503291,-0.286065559313671,-1.44630360312104,-0.892220394320498,-1.34458023171331,-0.932711270523867,-0.490254776472757,-1.10238840021908,0.256581135259848,-1.10201184264896,-1.8180247153873,-0.98800838525399,-0.141727928329732,-0.351235525787415,-0.672333868665698,-0.393475674820654,0.0186381890472221,-0.746024711095022,-0.918510481764096,-0.345150400495129,-1.53266762745725,-0.587590883803875
"CEBPD",1.86649992792285,1.65053821188283,2.3207057702261,1.48859179855617,1.64020349360197,2.59141590508605,2.83504748662149,2.20728968431975,2.06657578839976,1.02003733410534,2.44253331407432,1.59013828778977,1.38022420771474,0.568735839344937,1.61489330362173,1.331359728096,2.15967445363156,1.11382675606568,1.62650417214365,2.49992153697215,2.06358529774129,2.99146783397603,1.6233753193114,2.78125863049878,1.64576729422224,1.48507491879633,2.40864703571862,0.99519314302153,1.67225371787279,1.95617686470343,1.2448048601232,2.03911587104129,2.32393478125417,2.06793448220062,1.79070439876381,1.98584114649508,0.852630777229433,2.09098867325981,1.5683109177283,1.91167053045301,0.960729572739555,1.20837112742175,2.42798367596312,1.66012309293224,1.72387081533881,2.59078121694945,2.43882010771588,2.51538484898251,2.35764982438672,2.90515966886977,2.14180705135489,2.20250440273357,1.35569283136421,1.64468932497604,1.84651078057303,1.69547969269027,1.49704620851371,1.66024448009123,2.49786918226278,1.49850825756431,1.20748582517193,1.62158586282394,1.99690542639681,1.90538657886927,2.17263803175867,2.50646683757722,2.2689309086177,1.73437403157767,1.65034356830766,2.58329197898288,1.44505448770122,1.86791382965596
"CEBPE",-0.0234141377334959,-0.426917917403986,-0.237856370479328,-0.519056249909026,-0.605004278815949,-0.891603471572549,-0.283688507584499,-0.0494424556830365,0.127210197101779,-0.641830324184157,-0.259849870132548,0.167921920347421,-0.905926294910114,-0.39955800642348,-0.288633842508076,-0.579556676594583,0.146996521748581,-0.192782195910405,0.0722955473087101,-0.458244228939355,0.143707045838377,-0.762112476014535,0.41696539928877,-0.510244276153662,-0.449112098366951,-0.416321860152614,-0.15142886161093,-0.383228549305022,-0.354557886788744,-0.571482487770573,-0.192847672135268,-0.686295389887756,0.0139173826896993,0.085746228597849,0.175488818591326,-0.461430002007072,-1.54752415635834,-0.21514036565783,-0.56824700060123,-0.387758691846065,-0.127081804876002,-0.769803273212196,0.419856330326995,-0.126228987423838,-0.370255641118733,-0.36257415719701,-0.250353943484314,-0.685531320826658,-0.579307339289324,-0.336714655598644,-0.720751619925734,-0.647000653970869,-0.415100945914318,-0.303638822735373,-0.235129234314659,-0.216547324706407,0.304176555029531,-0.208045743479718,0.0421898665533003,-0.277312356967744,-0.707390967731448,-0.255050394381454,-0.996957233614854,-0.343592638367266,-0.545210162148917,-0.275145173625203,-0.710720654734871,-0.295568194642909,-0.403286122296765,-0.329134337700903,0.081382597626083,-0.666671468338309
"CEBPG",5.66041336701134,5.21276445594426,5.73604616051531,4.48161611630561,4.6657875273918,4.08414457419682,5.78339493261558,4.72308042960439,5.54606425841898,4.70798126292644,3.76448202789141,4.56634524860152,4.13664758301578,5.14868230088935,5.25415181493328,4.99110872643357,4.75006272896732,4.13321854201001,5.37530189989899,4.62910232053376,4.93457116945855,5.79166165944481,5.1732376513173,5.13369220791601,4.3732051518406,4.30488227293493,4.76853318653012,4.65940430692124,5.37694268074972,4.66202233469178,5.15818244974329,4.81987487665364,4.114090419135,4.87019985353604,4.88450424765008,5.79280446376881,4.06829361997208,5.32719913035616,4.54848532329635,5.06007472764595,4.62019420174836,5.09858234986845,4.85625721054361,4.73006088048412,4.89163155722682,4.08721812316511,4.78713724164054,4.91190063404414,4.23535469907519,4.83010235077385,4.070416995464,5.72066156915383,4.79839811090602,5.77452181338755,4.63724226418728,4.9300714767173,4.31676884541873,4.61729728235372,4.77071905528455,4.15008625199685,5.08715422361863,4.63629352614867,5.20108389507145,5.4474548350763,4.61514557194827,4.32668962349757,5.09780269011544,5.03737647265991,5.17056830142565,4.89658989385337,5.42655434075211,4.87087719281309
"CEBPZ",3.47891257067784,4.35316995489257,3.56616062313781,5.6211878124814,4.82039381051765,5.56399052545094,3.74390395100727,5.68167957645872,3.85338353732164,4.89000143482454,5.3108611033258,4.63392435980419,6.07174528899242,4.33330141766342,3.50978739200266,3.78862149669554,6.19942553034162,5.43324627422115,4.24272587496543,5.37828406277713,4.22095302669687,3.35386023959448,3.26000144862872,4.18398708214882,5.2446384928939,4.8204311902873,3.97722424229957,4.62363979338269,4.04561755741931,5.23928130703005,4.27958517804283,4.15342332015677,5.11899556236597,3.83104594726455,4.55234400872821,4.62771320789159,6.49743828349462,4.03289230926906,4.33272834732116,3.67331822547803,5.78756326785845,5.04950090137998,4.39592762741906,5.01827069518865,4.74682795524859,6.60915659580918,4.20376995481348,4.08478177687173,6.18077264153224,4.95133154850636,5.19928930721311,3.8770947075965,3.90896328430671,4.02448301520249,5.50234955551659,4.78317580823452,6.05633685422629,5.02825293594539,4.31427462204871,6.2212527484502,4.70315585587995,4.52963235218877,4.62183454947057,4.19284901208601,4.24594749912079,4.16313180498463,3.80906517641431,3.98926894069154,4.28902350520837,4.25935138813549,3.79232424935131,5.29212829782361
"CLOCK",4.84048598548919,4.87936859123496,4.39470084961089,2.73749014613732,3.16984474301352,4.01995126901772,4.32190672434067,3.28408403878743,4.78347982256176,3.88737262600289,4.39965565959811,3.01617161303291,3.65645815606182,4.47040542403439,3.89166727417573,4.95877682126602,3.7216334368284,3.64021656292226,4.17146597302107,3.65489966781316,4.879181428924,4.53334680993394,4.38629077605363,3.87812174187379,4.36816135351547,2.92522919062804,3.35091589126014,4.69935513247,4.34263126554402,5.23841766237268,4.1435949850603,4.23296837748894,4.3412021163834,4.39638943295675,3.73203106843716,4.11343579110175,3.26701074328629,4.16721523413895,3.18650719584869,3.93446292188592,3.32000963379021,4.93851982793126,4.08732861648177,3.8100138210404,4.11904928836546,3.58585730151376,4.72784150210528,4.15665481649199,3.65379294995977,4.47403748801482,3.24512963579896,4.32624756470013,4.95599685514662,5.31960004575861,3.80962554314657,3.90428752281476,3.18596004657839,3.58040046650159,3.93204828846246,4.52835451524323,4.16880523387047,4.1996527898201,4.30835706422408,4.22169630406394,4.18688855050932,3.76647190655736,4.44106507836191,4.25496363168178,4.51158967682513,4.4320311272852,4.49681639546123,3.73414458466305
"CREB1",0.600194813269733,-0.8998093162657,-0.53139588348386,-0.408155393013055,-0.630779802804482,-0.736834436366748,-0.374571234425827,-0.754009776643687,-0.253472948290508,-0.678075516134382,-0.965628617545467,0.735269160413471,-1.10233432989662,-0.942412593786425,0.420232335195999,-0.890738931671104,0.709823649205372,-1.98432182483821,-0.678998643855104,0.651280581852887,0.241095698477704,0.058940328355154,-0.495222637760184,-0.0687355945896449,-1.01319718621436,-0.30645044287199,-0.986766991874885,-1.27719344942834,-0.437280094776727,-1.48963003889438,-0.813785128950523,-0.460036936496007,-0.4220831821191,-0.510000345802529,-0.278395291606671,-0.766223688531576,-1.43036585674832,0.00639712071115462,0.507456927503215,0.227835699760815,-1.29849133406653,-1.11872344438121,-0.21786909382694,-1.14386350583108,-0.550984919400906,-0.639890799142275,-0.123360263543619,0.0324090338098852,-0.968374042362516,-0.478595463569592,-0.73049246705846,-0.259492434867317,-1.39725035628887,-0.574504697036354,-1.26660914096481,0.284904434457635,-0.102357982496122,-0.596886273367772,-0.0287943201130662,-0.683128421107136,-1.45528603855003,-0.163486134077118,-0.158504290003541,-0.025046571309515,-0.438648059031496,-0.368285988041361,-0.459096250588732,-0.996246606321118,-0.935355568894643,-0.331109554866157,-1.55305446680901,-0.120366116689099
"CREB3",2.759793742985,2.85876224707806,3.12254011814623,3.24491244329242,2.90440335146136,2.77145083271363,3.46566836275468,3.25320745054623,2.95380631193532,2.87836060039127,3.39319059837786,3.1385476993519,3.27532503698474,3.37561370427491,2.68068375682751,2.63656820262907,3.11658895673343,3.24414422436569,3.0782698525214,3.12994793631291,3.07374501645872,3.12832574698638,2.91808982539116,3.06090068498807,3.18222851435046,3.02438809800719,3.21319739144956,2.87353441677636,2.90776321410966,2.77284469389649,3.08101165929073,2.83975312499726,3.24383088326195,3.05684106942507,3.13695291136802,3.30243686448118,3.04131217696022,2.80607208705799,2.97592398548024,2.95231590318994,3.24695795762164,2.66545664035701,3.1841065706764,3.28395151609342,3.00317060867022,2.92081553765578,3.04898905965992,3.11466512564003,3.18591000484679,3.1931483024252,2.96489407662478,2.86791996766617,3.21368126686514,2.74931265708125,3.23311734276849,2.99682588785402,3.16187033961203,3.06032954785012,3.31109223179395,2.95032968514352,3.00296561991837,3.23175490572426,3.39810812481794,2.86299283819798,2.8262537249822,3.14892254868083,2.83026010993558,2.94573094682759,2.89576515401257,3.03694875593195,2.80520246719589,3.27521284824948
