"","LP.01.17","LP.01.29","LP.01.37","LP.01.38","LP.01.43","LP.01.44","LP.01.45","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.59","LP.01.60","LP.01.62","LP.01.63","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"CXXC4",11.212687583599,10.5363085327076,11.0923519562338,11.2114199681492,11.1027115748947,10.9161715986518,11.9913795445115,12.0787856635234,10.9944165718024,11.8865574821806,10.4021222803165,10.8322068797385,10.7295891965239,11.4899694325771,10.953931099304,11.4516829529661,10.8665254928342,10.6181095165955,11.0392951747246,12.4196919572142,11.5377583016705,11.7478845518495,10.9565591101694,11.3233539345918,11.3169461163212,10.9437643618601,10.4730052645356,11.3465759008646,12.0640118052571,11.7347372211182,11.3524251618297,10.8737824455608,11.6433851983449,11.4863892604954,11.1881104815703,11.8248762886058,11.2962115944699,11.8620669675624
"DDIT3",1.46973869986546,2.22081947704259,3.01173882333816,1.54943615289751,1.3178383795937,1.96833500189666,2.01268323472733,2.32414398998897,1.64873425122673,2.31164334968001,1.91458860041607,2.17334342499723,2.75747158465973,1.41344082107704,2.17867443644473,2.21558106367845,2.02809521394877,2.33210705054033,2.08779393924566,2.36891416423621,2.1578090802575,1.8059702216909,1.7561105586198,1.30118569396058,1.93193527316347,2.32173044366836,1.94993767351304,3.33694087161889,2.37257256858524,2.66051048055156,1.85244392927015,1.73889453973197,2.0450115252419,1.25546845746094,1.75103917000023,1.8664120227483,1.36973731599004,1.57803851266112
"DEAF1",4.40177524455306,4.90138389668264,5.02429936292353,4.91735710846022,4.69688719714444,4.25997544833461,5.04893565490255,5.25877258331257,4.11387867491545,4.47395529782833,4.47887701574836,4.23070335230575,4.57914083134622,4.24641425946278,4.60092863945679,4.42011983921146,4.15509418290196,4.39525219130278,4.56846508633418,4.4779574775786,5.26745734048117,4.56599404802546,4.19164669549362,4.59454758292915,5.19879406896609,5.52209010786522,4.85726125716516,5.04515943160519,3.97407884027246,5.98611282245717,5.66784934969895,5.06085748166759,4.90765999113277,5.59671322250691,5.60704950227329,4.91819700139924,5.29754849533602,4.93857894802397
"DNMT1",1.48234982939538,0.771443997157219,-0.344568051047288,0.298137269155531,0.932659478367808,1.11227367761414,0.973341025533768,0.488747579940435,0.78768629182545,0.80526415461978,0.574225357768812,0.655520477355189,0.742024633514517,1.04824218900674,0.608442062499921,0.837996928017772,0.644051212444077,0.972057186039971,0.633881970317179,0.191804535932667,1.06663281489932,0.473935126909957,0.459494284497926,0.867726432892761,0.521461157814813,0.536511594728947,0.294845879000558,0.208259300104579,1.1130779393485,1.15616455055045,0.0894760086459318,1.20860343391362,1.54208480070781,0.675289871793121,0.0414249181700691,1.57377071863781,0.153290946761829,0.846706215457339
"DR1",-0.344445984405923,0.2565307335993,0.094231962528427,-0.0318354656295849,-0.264273580576681,-0.520990385330423,0.388657254556506,-0.0279464711365535,0.31905233182534,0.0381976366271694,-0.107411918292247,0.252204228817246,-0.619039105400265,0.168132437361184,-0.263972170542492,1.42599976672746,0.460868048114517,0.51903162889837,-0.275678548268007,0.158803903117606,-0.539618975757843,0.00470492279697138,-0.278161064117284,-0.0759143792821453,-0.294245454358159,-0.0741118980031221,-0.00196932771675198,0.448393012237419,-0.115380039647221,-0.188902833291421,-0.118821214302971,0.123962846592444,0.199411804832103,-0.36999836435807,0.0946422481568291,-0.668605211869669,-0.114360860046777,-0.372434845753129
"DUX4",2.21167883084094,1.62884685349062,0.708691822699101,2.47558942051535,2.20847007327635,1.42225200437838,1.72263720673057,1.02005066983387,1.87650885226379,1.881884503269,1.27697734063086,1.74182616470474,1.23855073673601,2.53099013783716,0.960689131286803,2.01862500037103,2.21002780145238,1.09633947617489,1.34426503649764,1.57786688933317,1.46993686511109,1.94838779367646,2.01663542968755,1.06766819164419,1.12335128094557,0.967366509232366,3.13640341308308,1.46711152924493,2.4896506971291,0.520916220377245,1.377152220969,1.59459955215455,0.942213080806979,0.346400108261654,0.940880697681577,1.35790684281813,0.551865624280746,0.897375052403658
"E2F1",1.99224876777474,2.77353736675486,2.87718916908481,3.5836156514214,2.20028848587821,2.23840432956275,2.90269919586945,3.56140851618316,1.43313544076309,2.78652475370588,2.47074880288506,3.49284887284878,2.45992708696327,2.19789802452439,2.2460357720117,4.06061095275196,2.78260941576711,3.75913558369871,3.18545078789568,1.7548770632302,2.94546343923548,1.88295871177725,2.5089839305669,1.0118244429681,1.37819853084845,4.15068699880016,3.19196804020128,3.70245191454393,1.95976625342998,2.21526908829892,4.71371564401257,2.37751185146911,3.07836894362522,2.09481007348021,2.51830945153234,2.02260837600461,1.75077905630972,0.931271481585013
"E2F2",-0.861707948351671,-0.0332362367018845,0.133800171699283,0.716721900590975,-0.886515387982139,-0.833189731847505,0.0191706660331895,0.598697357005119,-1.15411133335333,0.640820414015156,-0.221587697932706,0.228324363897218,-0.351416915713042,-0.81071935527166,-0.356174618759493,0.862575247012005,-0.0839405533265246,1.2417067804535,-0.00625873906748512,-1.18123448279926,0.417059256939507,-1.24035537220843,-0.508594954052606,-1.14948353231683,-0.645693602062068,0.921327947957373,-0.616767885613503,-0.212970538415154,-1.27037689206108,-0.767586661157553,1.62797390468138,-0.21934158929012,-0.0115068231072822,-0.0575341739581415,0.883767815910715,-0.648041185343924,-0.431648180941246,-1.53227110018318
"E2F3",-0.490621874472772,0.96540216540875,0.430690733170933,0.741348415279028,-0.371027346529468,-0.119684521178403,0.540416768684483,0.637155711212283,-0.654049146927589,1.01049867151936,0.259128772889069,0.0739805976683783,0.0752629330751892,-0.207589605271957,0.272711184946681,0.953675550955882,0.568503699983069,1.14372852281494,0.484265610417586,-0.175588660916722,0.809725180451208,-0.591242269241254,-0.6068665671566,0.0988417283453381,-0.147852730850079,0.727978365020416,0.182680418026208,0.45051494909594,-0.236725395306871,0.0353779566532826,1.19849080123862,0.192334569692253,0.321972719245377,1.18814255956743,1.72387401568499,-0.36673292428372,0.436869811993743,-0.0777074819526262
"E2F4",4.78172960035123,6.15283482301889,6.53672755955756,8.30738241051167,5.22504974718615,4.66923517720349,6.20399568340938,8.01463615008583,4.41747588511638,6.57889948108614,6.073666364001,7.162886599117,6.60034781127923,5.46754945787602,6.05904297186119,8.27601539034659,6.30098177965369,9.26423756925214,7.3103556973322,3.43814816681613,7.17118170643958,3.77247683994247,5.08937110380686,3.1783098294674,3.72493042714345,8.2443634284456,5.90922168171878,6.30612626957887,3.61235917528613,5.90159921395254,9.19077199640408,5.55010606812936,6.62316383769658,5.09131331910891,6.82166393238236,5.21474997543683,3.58558481559704,2.55691686516345
"E2F5",2.31302400045509,2.68010909730469,1.94865679498193,3.14986595401986,2.14394183989451,1.95830331245516,2.48731646067643,2.79038189017953,2.01707738474137,2.29885693379171,2.13968851556426,2.6708150657205,1.89900634736494,2.31116332186969,1.67185082226862,2.43061886215511,2.44333961948894,2.10483449361962,3.07991775890562,2.04049501375706,2.943849706192,2.41129294028832,2.20870289104905,2.50621528927624,2.55703517028055,2.8032336490508,2.56521427837593,2.32811795908997,2.19677121976765,1.84866746431061,2.84625964828527,3.13049260077893,2.47616689821378,2.80298918485577,2.16806278304953,2.43392512582321,1.69017357721552,1.93042269724175
"E2F6",-5.00584603115243,-6.02039777269763,-5.33605761312106,-5.02068599908911,-4.76170865725677,-5.13469010159409,-5.03488722340224,-5.13097907447996,-5.01005617093873,-5.46912083170796,-5.07851366965016,-4.38762155119657,-4.00071963490353,-4.24688482048722,-4.62420052160513,-4.37503250878539,-4.77740598725671,-5.04598996833903,-4.98746964022895,-5.63358971567277,-5.41649618465584,-5.03182903993865,-4.61766419673506,-5.91936510733555,-6.17865081971672,-4.67744903320304,-4.49128728309891,-4.6638753714278,-4.56140849908426,-5.85328839351953,-5.28514127325692,-6.06038009130059,-5.66595948199267,-6.61406714144007,-6.47490359043514,-5.1267573871072,-5.98341899039054,-5.83789850771786
"E2F7",4.49837085344087,4.77125248883167,5.04334027252227,4.02949312433607,4.79944732973941,4.9612709099781,5.01611862899841,4.64915216657433,3.96467251548506,5.25779215507456,5.06631249868498,4.6817619387139,3.88230054166535,5.13046920348712,4.55301276662811,4.83598268437931,5.06932995914232,4.8829287458434,4.94210170993505,4.86140334244671,4.77709491980499,4.72596348891646,3.04117109087575,4.56114723926918,4.647795717486,4.58260515780498,4.03880142903815,4.33077730814966,4.36175516205951,4.02141944996298,5.01951794003374,4.41132935354978,4.05678883928658,5.2563761218998,3.60281303241342,4.26331594910143,3.61547346128996,4.97648238888698
"EBF1",6.50942539409552,5.36193190774005,4.39404500771712,3.30766705989158,5.7307740152314,5.5551572085549,3.90903341020589,3.33830631110733,4.76809698492124,5.03938278801757,4.8323661616339,4.69726172940303,2.85321077048069,5.85529273484673,3.39722672410127,3.71247341333724,5.14129129718093,3.24449801464789,4.7970147427024,6.62094058177248,3.90354321506168,6.7786096478358,3.08183687265204,6.34257467444238,6.99801919922826,2.9037933969062,4.03098378514255,3.41862538893401,6.30987670633616,2.77726134272309,3.90992332532997,4.86021531302338,3.78738826589433,5.76182565199379,4.21797846315511,4.56504560386485,5.77093152219258,6.80886997789917
"EGR1",2.59883711108078,2.17748061703784,3.24569089514819,1.908825305893,2.65170743170831,3.17218448457786,2.43836202135309,2.79209809058787,2.84175003019574,3.31378460314191,3.80953561887112,2.48994604360869,1.45982034052259,3.18400927468581,2.79123401518117,2.85235125530403,2.58186364146193,2.03184079598071,3.52549270976099,2.9763138306596,1.95783829720655,2.80986608758107,0.804177609358809,2.74928934975497,2.19526741650798,2.03058946209498,1.66658848655823,1.78479359905967,2.06442474286556,1.92675052380905,2.46696034898184,2.36909310460423,2.00788153281513,3.36329642351829,1.902656378918,2.76841899396413,2.4910571109287,3.6237336670347
"EGR2",0.266708061057122,0.975163435750316,0.692460567435128,0.0278266277060616,-0.580441429486296,0.485984038624815,0.227629098602085,-0.335368120410116,-0.133717903446001,0.574645727960624,0.506468387167324,0.505052678472045,-0.0800757738500285,0.00306774470665163,0.608125807827373,0.785017497612158,0.661502645893164,1.21038039152494,0.341405635034148,0.482850004426633,0.132601306059265,0.0159906115317806,-0.577633522418348,1.28382266938982,0.176120724916639,-0.206682184723571,-0.0881073170934269,0.662940061604167,0.504438049973722,0.117251234411386,0.40228123820254,0.271091207374484,0.516366581465154,1.43595958886168,1.18276492351829,0.0092055771666132,0.394075227923078,1.01651629785928
"EHF",0.847367639124414,2.79564647938164,2.37653369992388,1.5653859439826,0.614333848185896,1.5483840474779,2.97935992569656,0.353353839378991,2.50259857960785,2.28305704719573,1.58328990996537,1.93938837097585,2.39427907901314,1.15195453313532,2.25668638480198,1.7677231699774,1.86311637435974,2.40533981562934,1.48255267029307,1.21773450031258,2.38648958794608,1.33947845397894,2.6295143857425,2.36577927368716,0.845186035897649,1.77867310195317,1.85154675645709,1.89165173703896,0.829801914198718,1.99447311546546,0.384559719858959,1.3745136773612,1.42231744282991,1.7878822827957,1.21183088558422,1.87715638816761,2.50799146092833,2.48738196785844
"ELF1",7.11293083577872,7.34443643881157,7.27423106171207,6.52071468256429,7.34798184452421,7.18844875338445,7.01709112859188,7.41271623436984,7.22157072177244,7.20115841132932,7.21131953251642,6.88043943835865,6.96661661534376,7.14712619866139,6.99512482705621,6.57113370142481,7.163410662535,6.40746674313557,7.38806837858488,7.16792235093201,6.73992716076017,7.46051936857926,6.58794464922082,7.29956629495876,7.5637870305105,7.0887432822559,6.7022773050932,6.79133054950955,6.94761606049955,7.24554870007379,7.02578566210823,7.93395156663377,6.63998205086171,7.0099666405308,6.78269627705367,6.98554480006893,7.77885644251691,6.90947668209828
"ELF3",2.78906955798872,5.05667117926985,4.47446399553323,4.03241358949273,2.85622683951991,3.4246875838095,4.72167298701398,2.1790867839868,5.28493811133515,4.88987589502687,4.6131150880642,4.06071755246381,4.4043350018067,2.65441499491794,4.74329122501332,3.86846466710125,4.05101713869686,5.35924003810628,3.92409408955824,3.95542416518771,4.70732369284809,2.92770371771271,3.93346166496639,5.20845819435172,3.17292382687628,4.58491498417391,4.86321708488314,3.63126810666673,2.76599597811936,3.06020076820309,2.68056980400235,4.62942237750953,4.30314335669933,4.42945293516812,4.31051709234783,4.97640161305674,4.48114175501448,3.99222272339921
"ELF5",1.59703542820288,1.75977013954212,1.72045167209086,1.53819349682851,1.79865373326486,1.30181596663332,2.37975423516767,2.03289212656089,1.93269207238312,1.78928095968296,1.84135483427438,1.6356620530186,2.23828629182548,1.59802336347108,1.91359678521121,1.62668601914141,1.48474712439824,2.15901113990228,2.1251311076585,1.27668290238817,2.17983971284906,1.7409771038783,1.4375884357956,1.53814742836298,1.13862795272669,2.37508244141711,1.84116219858858,1.89419870847931,0.962904294699958,2.20101925824824,2.66899501541759,1.51073876719292,2.37209161127495,0.744631778174195,1.71705712898783,1.96481729561311,1.50899471670425,0.98942271502937
"ELK1",2.10521125553798,1.95467363158957,1.98978374300671,1.39474256549606,2.73316686828088,3.09870333204305,1.69592964632048,1.73295909323155,1.6952264316891,2.95688046744974,2.62134375623409,1.82979739314483,1.56023997858341,2.83340154651214,1.63502638159097,2.23701404834888,1.85945736627955,1.99712440200186,1.52185303868049,2.75715815436448,1.29464632228924,2.96822812096915,1.77481390429212,3.36153943320182,2.01966353765431,1.25675352651403,1.7329180309581,2.34582944777782,2.6365360700713,3.16188955017783,1.11428611407165,2.35556680764393,3.04785792246491,2.98854176694944,2.34594044191718,2.07200548055778,3.09466425937447,3.0209778702686
"ELK4",3.85815450357865,3.94799921887036,3.76565953757437,3.36402657345765,4.15993657158222,4.22413559036354,4.14277403856846,3.77191299527194,3.38282806963421,4.09084709143454,4.12745811533968,3.27882272989102,4.27287232147224,4.35887234893313,3.26994786825341,3.73309254607391,3.46123625488768,3.46082548234062,3.73314862595135,4.20134478286105,3.01810292232837,4.66587855152759,3.68408280710669,4.48069843883987,4.21115145632771,3.91565367422691,4.23145764287734,3.79326805995049,3.92247181971307,4.6232454888442,3.64920339095167,3.93333507223941,4.24926716646452,4.32833526861131,3.5585910907859,3.46044828068119,4.05636941645971,4.18897781618252
"EOMES",1.23233558925727,0.77152604114288,-0.392332820789491,0.116767306182724,0.874330073171776,0.816434984571734,0.941339203737988,-0.921961969230675,1.2407989004367,0.635668905287246,0.177965754483271,0.160440945891626,0.164863983412978,1.14044282933863,-0.266104262934354,-0.469551573450706,1.18808975935677,-0.300691986458947,0.459610187129634,0.646814037153938,0.0152476063436959,1.07040246156305,0.245014415732702,1.62716435870199,1.50568973517105,-0.453985052553405,0.872658764883746,-0.521019544943005,1.0660884397284,-1.03676031385649,-0.376996593236903,0.68587069093811,-0.414381656010769,1.0123418819056,-0.276150740414097,0.314148040372542,1.50547008089287,1.00209902185893
"EPAS1",-0.182441878956802,0.244186971989049,1.76499157577433,0.144123206828664,0.208985774382394,0.880174748412382,0.528548685811907,0.536420235097269,0.24122502912825,0.405757431354518,0.897456436761329,0.482090742363827,0.146838136013343,-0.132569331055378,-0.433170557457768,-0.401089903900084,0.768277906186165,0.325233978771977,0.357542985536227,1.31964204593841,0.117153492299203,0.53763262972769,-0.0655135585762778,1.08542212237899,0.444292903581475,0.462913059866702,0.127011460382911,0.914809015500283,0.0552265108339533,1.07588649049315,1.11092822469036,0.377825483496886,-0.109326392947481,1.18275687484568,0.550598648155967,0.575431692553082,0.293612990221131,1.47664921347504
"ERG",1.39714562353153,1.03796719787531,0.379449852641721,-0.0864585330918717,0.970419844615601,0.941411874399087,0.218230128201495,0.0504522542405598,0.488131305943339,1.23911544879125,0.314621701293734,0.452462380954295,-0.997942403850552,1.1068599282422,0.0688995818916569,0.27135855835622,1.38084667415997,0.0460117016567662,0.293432934959591,0.51584268213799,0.422623410010322,1.14387808927098,-0.699861128783876,1.14986462751638,1.21494608666337,-1.02147550804081,-0.0470932106920719,-0.432133146243927,1.6202717534394,-0.370560038208551,0.50454743440539,0.675817171595479,1.12191404629502,1.00798988129831,-0.394492805731578,0.915883626574136,0.488665631028349,1.08941192913572
"ESR1",2.93940701682902,2.38475683474728,3.32813644354349,0.986964256136973,2.17349860807303,2.65224194727271,2.62695164963275,2.04941200594759,1.71327428670415,3.3927926809672,2.74487203755602,1.91343751599443,2.40348937084486,3.51691457647397,2.16345862656862,3.33088053618177,1.69678782663178,1.78201071036366,2.94590026372092,2.63804031637067,2.21923081583406,3.26218763373383,1.0868430707091,2.46212923517665,2.75004915352122,1.8930499420027,1.56538139879665,2.0222823215989,2.937438450001,2.49416820585157,1.79613536153091,2.26122818817231,2.1928605575172,2.67571887916317,1.4963762971545,2.31903977917428,2.77508006223771,3.663677560471
