"Pt1_Pre_AD101148.6" "Pt1_On_AD174047.6" "Pt2_Pre_AD101150.6" "Pt2_On_AD174046.6" "Pt39_Pre_AD485899.5" "Pt58_On_AE045812.10" "Pt59_Pre_AD823915.5" "Pt82_Pre_AD823914.8" "Pt82_On_AD125218.6" "Pt49_Pre_AD667851.6" "Pt49_On_AD681976.5" "Pt66_Pre_AD667850.6" "Pt81_On_AD681973.5" "Pt85_Pre_AD486329.5" "Pt85_On_AE070989.10" "Pt89_Pre_AE070951.5" "Pt89_On_AE070987.5" "Pt93_On_AE070988.5" "Pt101_Pre_AD486328.5" "Pt101_On_AD681975.5" "Pt47_Pre_AD506073.6" "Pt47_On_AD530367.6" "Pt52_On_AD530365.6" "Pt52_Pre_AD506075.6" "Pt67_Pre_AD506074.6" "Pt67_On_AD530366.6" "Pt94_On_AE373242.6" "Pt94_Pre_AD732850.6" "Pt105_On_AE373241.6" "Pt108_On_AE373243.6" "Pt77_Pre_AD733591.7" "Pt77_On_AD733629.8" "Pt79_On_AD733628.6" "Pt79_Pre_AD733587.5" "Pt84_Pre_AD486532.5" "Pt84_On_AD495199.6" "Pt87_On_AD495198.6" "Pt98_Pre_AD733586.8" "Pt98_On_AE086717.6" "Pt62_On_AD635728.5" "Pt62_Pre_AD608303.5" "Pt65_Pre_AD793919.6" "Pt65_On_AD796996.5" "Pt68_On_AD635729.6" "Pt69_On_AD635730.6" "Pt72_Pre_AD793922.5" "Pt78_On_AE148748.6" "Pt78_Pre_AD467018.5" "Pt80_On_AD467874.5" "Pt90_Pre_AD467873.6" "Pt92_Pre_AE134060.5" "Pt92_On_AE148750.5" "Pt103_On_AE134059.6" "Pt103_Pre_AE134058.2" "Pt109_On_AE527955.6" "Pt109_On_AE527955.5" "Pt3_On_E9047638.6" "Pt3_Pre_E9024733.3" "Pt4_On_E9047643.7" "Pt4_Pre_E9021023.6" "Pt5_On_E9047635.6" "Pt5_Pre_E9021022.6" "Pt9_Pre_E9021024.6" "Pt9_On_E9047644.7" "Pt10_Pre_E9047565.6" "Pt10_On_E9047632.6" "Pt17_On_E9261162.5" "Pt17_Pre_E9047563.6" "Pt18_Pre_E9024732.6" "Pt18_On_E9261163.5" "Pt32_On_E9414883.5" "Pt38_On_E9414881.5" "Pt38_Pre_E9200719.6" "Pt48_On_E9047631.6" "Pt48_Pre_E9047561.7" "Pt36_Pre_AD467095.6" "Pt36_On_AD495182.6" "Pt37_Pre_AD502452.5" "Pt37_On_AD495183.5" "Pt46_Pre_AD467096.6" "Pt46_On_AD781834.6" "Pt24_Pre_AD436687.5" "Pt27_On_AD467934.5" "Pt27_Pre_AD453873.5" "Pt29_Pre_AD497504.5" "Pt30_On_AD505620.6" "Pt30_Pre_AD497503.5" "Pt31_On_AD467932.6" "Pt31_Pre_AD453872.5" "Pt8_Pre_AD153354.6" "Pt8_On_AD167380.7" "Pt11_Pre_AD153352.6" "Pt11_On_AD314068.6" "Pt13_On_AD314067.6" "Pt26_Pre_AD467789.6" "Pt26_On_AD467915.5" "Pt28_Pre_AD297619.6" "Pt28_On_AD167375.7" "Pt44_Pre_AD467790.6" "Pt44_On_AD167376.6" "Pt106_Pre_AD502250.5" "Pt106_On_AD513626.6" "Pt34_On_AD485757.6" "Pt34_Pre_AD466985.6" "Pt35_On_AD485758.6"
"ATF3" 0.723472721941046 0.746037751529651 -1.36916179075452 -0.377775425845082 2.52463717738817 -2.14688546344586 -1.14130358895342 1.04293811128619 -0.876257753798556 -2.37790194797323 -2.71898658593737 3.48069184660045 0.84175128022364 0.863868316216332 0.907824222948348 -1.95835435843201 -1.51677377234943 -1.20866583297787 0.370397503794641 -0.849882343741169 -1.21242722836699 -0.778418492530464 0.493894593402541 0.826182514244014 2.67083908025239 2.18539216613087 1.36027830786188 1.90572419049747 -3.46448647761951 1.85194819667634 -0.764194519969106 0.0463646300004734 0.759305441725178 1.14354978467137 1.62177271771429 1.48720759918215 -1.67831103871157 0.517512558677677 -0.263070269738263 0.434719411120853 3.10287054072069 -1.68566047685858 -1.24660987573597 1.24253862525405 -1.83341276174922 1.24274130375842 0.80696753066334 3.57043612180843 2.86917235422114 -4.24345217892077 1.99467499977796 1.141694536767 0.774174894878997 3.10518740218552 2.59672951553771 1.360738258711 1.86972757181713 -0.429447160804561 -1.6093059016016 -1.74658782658913 0.264484249240352 1.81156304730309 2.41104643128193 1.12868104056446 0.792985750703583 0.841555621567298 1.9556144656052 1.6585970232483 0.954495702009699 0.879228402543723 -2.29924176990728 -2.30473489408944 -1.6554664522979 0.582052398191439 0.993854557021234 -0.492972713276809 -3.19488915095031 0.903369758042877 1.70335788865125 -0.623762817166578 0.87844744549732 -0.19334040292259 -0.301912743534651 2.2856153470914 1.00568107274906 -1.46356260549689 5.32086817536447 -0.884441017183803 0.579951327861418 -2.71444105954562 -0.560014986013212 0.057059548631106 0.165856928241329 -0.434179998856078 1.6445121898462 1.59339798561264 0.371612898324844 -1.28557584488852 -0.154484539935748 -1.13795825822096 0.348278599231047 2.1133108797307 -0.826647385691549 -2.01586764039161 -0.82342037493248
"ATF4" -1.29573372411263 -0.696710323871864 0.033850421879778 0.858908785456986 -0.735690865735133 0.36466437724184 1.84988221672617 -0.4672162413178 -0.154462985849066 0.602718469104068 2.71532663189532 -0.149796570737345 -1.15652365114444 1.74388175398487 1.33131452066583 -2.03627010279734 -2.26521857902828 0.308151839612373 -1.72781850607011 -2.11045362469065 -0.119574338280526 0.625044920178521 2.64053348044326 1.58118305829367 -0.0849935569691468 0.18865791108102 0.350613408687621 -0.182390512909509 -0.325490870207772 0.0790657442910128 0.114454021427371 -2.47043243382086 0.380655867813431 -0.206089901385377 -0.141907969409401 -0.354079788291705 0.340874913991685 -0.176690805780386 -0.164107655245236 -0.176859323502932 0.494513418339289 -1.68897481464665 -0.132500730451216 1.55711618232638 1.08156274082797 3.16068649740042 -0.132405745852869 0.884884855237319 -1.13191551102466 2.14062733159719 -1.38493836182514 0.927739072929275 -2.21889247194593 0.274185751096115 -0.465288166959595 0.0829952920459488 0.548980601987836 1.1684814921476 0.992145183652798 4.07607778809395 0.613310053065025 0.0151177439247958 -0.225115324524809 -0.521315002941539 -0.650946950447613 0.550796648282274 0.00294934382250089 -0.050065249877661 -0.443012950963611 -1.96504406893704 4.62186020149005 -0.13724147911111 -0.115211280174989 0.827851696417522 0.161863396029734 -0.722504771421355 1.16144193033296 -0.445354353409969 1.77748458269182 -0.0772044877110653 1.74170087434051 2.89425659089918 1.16764214487416 1.37907872934224 -1.55318705072203 0.104163664794479 -1.69396720555566 1.17598913511653 -0.228693699819804 0.237849550179867 1.37080918709223 0.229666419851543 -0.189182112572862 -0.238475220172071 -0.0346022408161661 0.0613200326701344 -1.98784165237498 -1.61456815509795 -0.523325637742052 -0.813760566133568 0.33338809840151 2.61864222307693 0.575276042503426 0.380673971720914 -1.01477905078087
"ATF6" -1.96329582391538 -1.2301550520921 1.15374490670794 1.36444289601831 -1.09565048291256 3.09573193740923 1.04990124704796 2.20331528178923 2.22280868361421 0.715213164818443 0.388045343262226 -2.57959104347292 -0.539916729537585 1.10412804246506 0.449536510356947 1.83418835381447 1.88443452291953 -1.94983705939743 -3.19913434389625 -1.00396415970907 0.454567491095736 0.266639470174882 3.34232496877795 2.20375409591621 -2.64801634472003 -1.50236082715488 -0.0693141058626487 1.91389255271968 -0.230429085786124 -0.323500870010869 1.0517505074748 -2.19003887920858 -2.91245117083853 -3.40019851730682 -2.53369571689785 -2.41719986162264 1.29821937403035 -1.77466910865826 -1.57305362707527 -0.889754853221889 -3.67238702449188 0.604305808235747 -0.596432608678583 2.24576850299589 1.41425950026611 0.368439290822453 -0.828324010851918 -0.89255246974487 -2.93422794536158 1.67316463890998 -1.67879650232901 -0.882482360021136 -3.02503086929677 -2.52329360682883 -0.385100033524022 -0.766795000791781 1.16276803272534 1.40035505298121 2.42694269900486 3.67814627502546 3.17456624400868 -0.532540722363979 1.20976649146631 0.775797975474659 1.28321716284228 0.886966788066185 0.653821300697647 1.18946274534502 -0.194470372155481 -2.76550443302692 1.23201554241605 1.67429561323404 1.079814315265 1.11906881269443 -0.0945239288826704 -1.47139774676402 0.346825151047515 -1.95334128828053 -1.52642339698478 -0.797615509080296 -0.378373683833492 -0.532236740820545 -0.628124571933322 -0.949375474931697 0.952586864818388 0.0176203973063844 -2.29636748687192 2.92058835559242 -0.502323192208137 3.39078092435868 2.66625426441442 1.92108934204716 1.38178493281753 -0.664907935945769 -0.292863176931364 -0.882103903564761 -1.77056283566063 -0.31155647620228 0.344785421289448 -1.2691274139477 0.155965812240997 -0.276486895541942 -1.54934695652335 -1.03148539301164 -2.37332638720773
"ATF7" -1.15567383726747 0.410144096418727 3.07030507940076 2.46527910920939 1.79842504103849 2.81404984751114 -0.151182337354343 -2.030899962179 -1.70489918597854 1.04673239308308 -0.335150539025166 -3.27111385010354 -3.46250942060224 -1.08297460958452 0.0878215922697416 0.675300169519967 -2.64886110718439 1.53562666290938 -0.718555224662889 1.63189511999725 3.1473068301593 2.90691101472757 1.52861793899167 -0.330724128031776 -2.51843442890258 -2.25122574558072 -0.902680920795559 -0.56998190842528 2.71321117982839 -3.57550737969 1.52927377459426 1.09337535069647 0.853375668024122 -0.786886731276344 0.348564654414379 0.636054218695916 -0.106645002872254 -0.0996494805130863 0.182504138381013 -0.123459272204463 -4.27932653263362 1.43805527540188 0.904181588413332 -1.1142357970955 -1.75273765176496 -0.424395604304025 -0.309908153446172 -0.738892368581942 -2.01190823662605 -2.42464630225827 -2.01483992623218 -4.1571579501783 -1.97473996945791 -5.17966533592754 -0.817986216568402 -1.05252341965675 -4.13798237356963 0.663880881198777 0.903594757331306 0.418074827663299 0.478565790305441 -1.77925582866014 2.30519580946064 2.2975038463285 2.92870785298653 2.1487839844521 2.03901310670944 2.03930404405872 1.39478251329801 0.376471460838718 -1.97530254564383 2.84861489395496 2.04432263050861 -1.73713945914262 -1.82683038573512 -0.078311852611572 1.41580086576773 -1.26009200984242 -6.44277798678599 -4.0600539675807 -4.44809401957537 -4.08871533711058 -0.375579639871585 -2.1421867155062 2.25718597859858 -0.943836513514766 0.397110125095372 -0.250162431187501 -1.10447745177575 1.70930739483976 -1.09002331297895 1.02890967408114 0.242242738402896 2.3281001867402 3.48378384170071 3.34360256001449 0.423454992152169 0.517762482269926 2.77849517308234 0.689533780315131 0.87100498190531 -1.80794878053849 -3.22266604700883 -2.39082693370253 2.06557064543563
"BACH1" 1.18079881084351 1.384401349576 1.22147938341515 0.0765761167568834 -2.89755693080165 0.725221066277824 -0.220828429623034 -0.0396855199103897 0.27682425862667 0.35844804600097 0.877992370850084 -2.8781786398357 -2.26030022378072 -0.943249491540597 -0.831410774089258 0.0312959775900238 -1.13649668036223 1.22645725373693 -1.66322704583166 -1.145610331466 1.04763217047065 1.15890570688853 0.40332671430692 -0.468042522610758 -1.48207627048381 -1.77649795047279 -0.00865871432463533 0.0421973527337829 1.70257277899493 -2.54359981608662 0.539600674784901 -1.96535299824035 1.02745440511741 -0.334934691080613 -0.802654795208643 -1.3751075299186 -0.639331352917224 -1.16000201855087 -0.349736239328312 -1.12808075790952 -1.05750474777143 0.304493349852112 0.109862427465238 1.43405957083199 1.34162765966842 -0.399065058588223 -0.719698481338544 -2.90176470618364 0.468407451020337 1.23892899862632 -0.446129085246027 -0.610481462013614 -0.5354294720394 -1.37517398407645 -0.537114263175893 -0.429268409598228 -2.86210449486651 -0.63749592557253 0.43183768346856 0.0560670238728694 -0.32641822184247 0.804505858798216 -0.297726943685063 -1.11606163407016 -0.16871592022321 0.42105026267993 -1.61366643187195 -1.16842204801866 0.377448067325491 -1.03487172527843 1.35911212802059 0.569782343765339 -0.0284971322365092 -1.64922652473269 -1.48120306524921 -0.097908848160647 3.39486580027662 -1.4548057412482 -2.02600665820387 2.05334544203662 0.89195997378929 1.00200086240215 2.1898782393052 0.712736516638566 -2.45630781216683 1.25565062283844 -0.836131371166285 1.26764729993153 -1.72766578790184 -1.49855728928022 -1.91459860961738 -0.187314754719023 -1.24701505254504 0.736973855046293 -0.329407304867208 -0.686121376686781 -1.08698286440107 0.0548205800700654 -1.04881687507647 -1.82213460963619 -0.283047572203401 -0.986289101651641 0.919534769449872 1.6340061301643 0.536726212431476
"BACH2" 0.188798372650372 -0.769518893064832 1.6621205650606 0.0442409304015529 -3.71000446070338 1.4637724258158 -0.943889239037372 -0.500861215050804 -0.341013937552312 2.59474499009336 3.64573132463709 -4.55504225151334 -1.15395683695702 -2.40456633013809 -3.32681805932762 -0.0502837616362454 -0.713252547960391 -0.615143294237943 3.62975816758348 4.31244359060274 2.07822495803986 1.61222883283771 -2.43758785060943 -2.54052340680305 -1.84207337548947 -1.9743801782034 -1.9871912434328 -1.37814849697043 1.80127337781639 -1.59259108211283 3.30949556414658 3.17018202554114 -0.837170460032763 -2.19909505698899 -1.25732867702956 -1.0969062545684 3.16495813086193 -1.58767859997246 -0.179421442915116 -2.02098632870419 -3.93426459214808 2.58976135828144 2.28807917271237 -0.458659286075425 3.46866139987372 -3.01175560408344 -0.183665351981188 -3.57184965894857 -1.60854819051292 0.341295214468494 -1.38264420262158 0.323054276571517 -2.36610451411115 -2.44116929552845 -2.2144830686796 -1.46859865211491 -3.11075515395735 -1.40169779990565 2.54371744244489 -1.26209225874329 -0.0232241855070942 -1.11006660436279 -1.03837600397116 -0.936134436199566 -1.4480242959789 -0.15073756649201 -2.52698192246777 -1.85117687603254 2.45951983127445 3.67407478257928 4.12688243831945 -1.20545535542002 -1.65541725622623 -2.53838754694489 -1.79182183072684 1.54955245716423 1.02916078604349 -1.90764115585255 -2.71748912770386 1.97629897452776 0.330821826196761 2.13904288601366 -0.646498848660046 -1.20037378730225 -0.28698543127007 3.39724079297315 -3.11177511421792 2.83309429235041 -0.584423798857886 0.514123179779291 -1.60643411792188 0.363019013451057 -0.285184303525404 0.0119090925434326 -0.0949035025477809 -0.339935714770181 -2.43487288257856 -0.195379697383197 -0.176182698202308 1.79002041178839 -1.72024145297968 -2.8486396536402 2.20461641505473 3.23046798521559 0.617419188450827
"BATF" 0.795597697317309 -2.59304691335053 1.77650070913179 0.24779902899201 -3.96225205083101 0.853759081912246 1.57537662833408 -1.20046340580598 0.570388727511868 4.22513294369439 7.2413906041104 -5.35765996103206 2.40385415998206 -4.03669556026849 -4.04946902534647 -4.54278001361962 -2.90332394120581 -3.03067459333356 5.70144058260201 6.13387471392628 -0.012519900416866 -1.74636640304327 -3.35695922279206 -1.34869308210687 -1.23947086081149 -0.516353626519304 -0.534751678297445 -2.69491816367669 2.0905170799662 -0.785035944232215 4.11392764666489 5.12412804517661 -3.98585799101886 -5.14394782966465 -2.25399930406015 -2.14314410028953 8.50809833194772 -3.42478598476242 -1.06317811347754 -4.08312543345503 -5.88563889164825 -2.01662168450298 -2.09220697082427 -2.65445839705537 7.44798222778889 -1.93053415206672 0.55398996696437 -3.25724781573322 -1.20541483877441 0.35616362720689 -0.212691944321402 4.63524319408736 -4.21699112233363 -0.860411416785609 -3.31725277046096 -2.42054202975789 -2.21941915570635 -4.41702539805539 6.38728652793892 -2.27364475794024 -0.80422051419053 -0.096284459038161 -4.68138142426723 -5.92948113731845 -3.88435795114094 -0.221546165578997 -1.93288025550841 -1.85424229137404 4.10255107493586 5.61568613007441 6.05973257768841 -3.99115983928622 -4.57464035081291 0.140127889531485 0.733540821241501 3.05635924337242 0.0846483708975538 -3.13182753363948 -2.06128853521839 6.55278568784027 5.0333740960569 5.74064382729257 -2.25483346810225 -2.52005722100478 -1.36978729667064 8.60170196822313 -3.73441933119802 4.17621771603706 -0.0334008256878398 -1.56142220154234 -2.78905504296967 0.5226009488716 1.43148745780784 3.25125476473728 -3.56671543316345 -4.23749611275792 -0.743935808358473 2.34674182637492 0.439466612881182 2.19449096488369 -2.27190645172841 -3.12149768752623 6.60261213466137 7.68596021470605 1.13829941626626
"BCL11A" 0.137220359768146 -0.642787885162544 1.91740347265519 0.967840036168119 -0.592743934458635 0.293826532325434 0.67233902530555 -1.45317300041512 -0.916725675276982 1.03122942853986 1.97598711685825 -4.04097274406339 -1.41363349553287 -4.41080750151394 -4.16060453505181 -2.25467262129705 -2.23767482738222 1.22827998719852 4.83215252976722 5.63621884237954 -0.42270272889275 -1.29107123295218 -1.47826676438839 -0.812619990634601 0.325689123557193 0.677769386299905 0.540755257474212 0.0419585989730109 0.717109222997576 -0.787574174449852 3.16964511301446 4.27226779229737 -1.96858800882717 -2.37665015772518 -0.327880437240043 -0.219718854352851 3.48453700897955 -1.54162903314787 -0.858458445544806 -1.17791226866666 -3.48995117619155 -0.362313523689715 -0.854733097733378 -0.670762134991859 3.89650660256504 -1.90344226644896 -0.864126096949117 -0.96471589351564 -3.6084910998665 -2.39742823573655 -0.0706579397008568 0.730104887918072 -2.61141386913051 -1.70505635412547 -1.41724248741124 -1.25163613731929 -2.73865899160262 -3.09090401469923 2.48842053649124 -0.717778141417421 -0.226599852018122 0.329607246638744 -0.310020153065036 -0.335710202158677 -1.90095537037369 -0.674201168412508 0.19846733851159 0.486562440590596 3.1008654445911 4.83697822484945 3.06022588390941 -2.55886569015615 -2.62053903806742 -1.32189609543984 -0.548615866259919 0.302502623178433 1.61087058886177 -1.90038871215993 -3.11484479490176 2.00944505214951 1.61345557289711 2.69709822497699 1.27791296023449 1.21565327458865 0.20375221412448 4.21030588893206 -2.77769167743366 2.26165479756387 1.05267117701685 0.563791480513851 -1.0927480934664 0.119360155929832 0.129394701591143 0.318169213076255 0.767966309224241 0.71106492622383 -0.586035695070913 1.21178942844984 0.6146495589218 0.502028556616645 -2.18909490945437 -2.92100146760983 2.89641130758373 3.71103618492316 1.42442134279213
"BCL6" 0.587627752498823 0.936344637404297 -1.75501166517399 -0.701197194789642 1.9424558612992 0.17001327943463 0.0611403066565582 1.98313594184523 1.16203237219333 -2.00023037032451 -3.30526918356461 4.26667730353228 0.76752401402034 2.41894798741831 1.98979678932062 -0.468177056320608 0.591955466312436 1.73478893269395 -4.50432104537956 -5.44879761255441 -1.19771134714093 -0.823352431828172 1.07462226790116 2.03205820849988 0.900905451275097 1.01662661841364 1.41467382371117 1.27898711652459 -1.29604134838032 0.626422820892383 -3.29837683923579 -3.96664347295597 0.416863647410272 1.89252601616023 2.37273706578028 2.42493244922694 -3.72433977410111 1.0214744695788 0.105059846876063 3.48392162083137 5.50075346250597 -1.10431036589888 -0.268112175152538 1.42355751962246 -2.82671343430044 2.43012680302157 0.989905533116344 2.80941264185036 2.59330866397562 -2.00407867967114 -0.24526694353919 -1.21177411637995 2.14607414354788 1.85796056733129 2.23130547973804 1.68372102863862 0.577104496445498 0.656249644039798 -4.14954967641343 -0.616289731127949 0.703073558070404 0.842868060553006 2.30359235965556 2.70830476178612 1.10157347462667 0.0525738385414958 0.994406561558428 0.976268871238485 -1.85351906670385 -4.04567378316328 -3.54127859420456 1.49522985475123 2.31846440904657 0.711567188099009 0.557997389402599 -0.51516431427885 -1.63132422816505 -0.931605974133759 0.72130626815315 -0.821530247487048 0.22446934914773 -0.593395645945669 -0.78958000568286 0.310618260152156 -0.708030706689232 -2.75752351772408 2.80734096923806 -0.9502781014788 0.585030755152505 -0.952470872831952 1.22569271189454 -1.16256484559271 -1.85429393215221 1.07653248271629 0.369737679646718 -0.181685806263617 1.24357030022022 -1.86238374124901 0.499019024176503 0.526702086003138 1.05488884192848 1.85512314872456 -0.937393272257939 -1.79434697123155 -1.36146249122529
"BHLHE22" 3.22585860884463 3.44920700385204 -1.07141141441797 -0.0940289319633541 1.49301776924593 0.104628936981553 -0.485784259866926 1.88501898014771 1.53311393910121 -1.75289738695206 -1.37468473868447 2.48789798423465 1.95521508449758 1.59662957943877 0.617161010334837 -1.35855852743981 -2.36863963546495 -0.0821456921690656 0.767455934825264 -0.71315036006011 -1.54559596315326 -0.468817265397916 -0.709631846878806 0.133724186182526 1.15872642296589 1.26269831984589 -0.334611416947218 -1.39868741567673 -0.179616053981848 2.96933040694362 -0.712158751810929 -1.40621163396696 2.48030869016809 2.94615509311567 0.201899008359994 0.218963277064545 -1.94460678501611 2.60356612393843 1.96797881693909 2.25915655841341 3.98415415346437 -1.22245418888892 -1.67471526390319 1.22759465292148 -2.27545731872528 0.750706408716642 -0.472836146405799 2.13597259121001 2.42838429407276 0.415033824270217 0.441520380695887 1.73866061450533 2.15290156638951 1.51587919377799 0.611109198026055 0.467778903967075 3.05973837618457 1.46455378386526 -2.72780905697548 0.777587564138794 1.47204391557914 1.36803977196224 -0.589319321897984 -0.0443349221895787 0.571281316294981 0.1631716968789 -1.20607393209489 -1.09876315949944 1.06216118321906 -0.4792956291953 -1.33123984120627 -1.88148087538615 -1.4639918044635 1.70211890686519 0.921408129978822 -2.75302184576772 -1.38794547302916 -0.287590076118321 3.68879916230643 0.0349975836214958 0.773007588080149 0.438958980138153 1.11238039305307 2.23938009123514 -0.0386548643103696 -3.63328327393521 2.69005669621259 -1.91942809304621 -0.537608010166886 -3.4127610247896 0.610986705875409 -0.94841743017763 -0.309573232353523 -0.031067556894157 1.36339991074758 1.37636906143774 0.724533951663865 -1.26025285108243 0.543414906738044 -3.49358440593441 -0.838315508242511 1.22843022955723 -1.07290028305472 -0.714210757149025 0.714312920766222
"BHLHE40" 1.19559047318477 0.583657116552606 -3.38644653316328 -1.58809894651775 1.97521514029699 -0.25070859737107 -0.811666608427151 2.42912568237739 1.16114495880638 -0.146536839506428 -2.13802839351544 4.39124999474068 -0.680332573953769 2.48803835763094 1.86534870168456 -0.24965743383302 0.520347750154157 -0.980032353385626 -1.49790667849343 -2.3064628107294 -0.274755966592713 -0.272832240988438 1.4119390725172 2.65607536167887 2.12026004587459 2.61438813214657 0.467819398059047 -0.070876068371813 1.05843213610123 0.434644405141639 -0.540338663368509 -1.15898905856295 1.18481236615183 2.13780113647511 0.521617994329454 0.731500675766841 -1.58094466166506 2.30063214184916 2.65375142108793 4.1874418383597 4.71771984221544 -1.65684157773906 -0.977897753501388 1.2646708843782 -3.10865519025703 0.43745587533729 1.85077956102466 2.62196883060168 0.892631949906237 -2.86797485850384 -0.514685830135319 -0.720785372026921 1.88654224709521 1.28001877453856 0.914736214057562 -0.00161634702945732 1.12879918057457 0.570973356972725 -3.55769776922119 -4.33772688426009 0.947171032116364 0.830284767130757 -0.796938264359037 -1.59143741483936 0.64298337747466 0.00601044015570149 3.18674482534632 3.53658431624343 -0.242354247977718 -0.743000935684875 -2.52911738427502 -2.30363861465823 -1.30941066095439 2.28457096996561 3.10797671483055 0.514692338928933 -3.81303384195946 -0.836230101313791 2.92634874628966 -0.0912542766961764 0.606596593628276 -0.907740971027876 -0.535678284954617 1.79688196063545 0.820748450436963 -1.66781686148063 3.59960694658962 1.42676879928264 2.91159380251307 -2.80582933744136 -0.293095495738545 0.493335973090235 0.650295879111417 -0.552276003041837 3.62879888403261 2.98132113469956 2.17513010377047 -1.42074550953509 0.385242217491185 -0.200280907378376 0.637464139587635 0.835956437520079 -0.997398870561943 -1.94682092232065 -4.53185159882492
"BPTF" 0.513328155656715 0.215874534611114 -1.25324061975689 -0.242140879409095 0.810988189231201 -0.512541462267896 -0.769131597515222 -1.19747045877173 -1.76209283012458 0.725909020712369 -0.451672742486014 -0.343219045167882 -1.42536269676049 -0.589336510766709 -0.241084787855742 1.2915100566457 1.32530534483688 -2.06013368225371 -1.27228648272208 -0.364237562294421 -0.233932507623145 -0.121420514801211 -0.873627836183286 -0.843452905582193 -0.749589570203007 -0.739817986665313 0.0984301314491005 0.894806857033487 0.737616976527477 -1.49360873826016 1.37059407759611 1.91903666458716 -1.7627210356292 -2.20435986258128 -2.04045654008731 -1.39115205911954 0.463031593662238 -1.81380996766134 -2.01678740825157 -0.0469863398420038 -0.565908937701863 -0.781950912700882 -0.263116637503442 0.140074293369636 0.816176035711174 1.50080603018193 0.990477862650445 0.272586979199146 -0.186755108591892 -0.850424747412613 0.818773392303293 -1.23796635615662 2.39738178787067 0.0807875644292234 -2.55668348750584 -2.25118782774849 -1.05922844350589 -0.158775344378622 0.031415138215935 0.25175159515571 0.82310003851267 0.539381754976011 0.787550377812915 1.17915551742296 0.702754446067704 1.72814489188771 -1.88263190876326 -1.86250567450192 -0.763211289770469 -0.805689666927552 -1.00733475485873 0.972812847913045 1.5451610523263 -0.795409205552968 -0.822377791335768 1.80787686687864 -0.706324138396638 0.168134782293734 0.877462349136341 -0.349592541540796 0.0801714659829823 -0.332440290541457 0.847751428073943 0.475261311195046 0.0202608204124629 -2.14344123633329 0.845047729424695 0.895216761717663 2.10085657701728 0.879034905076544 0.262957719399994 0.410879937031339 -0.600291941128317 0.387443236258968 -1.67071445620256 -1.50615421306025 -0.871199847096929 -0.866921161626409 -0.482022676445539 2.10033952719708 0.139013644894518 -0.0212969881871007 0.255099633118694 -0.399692749447496 -1.92907749573763
"BRF2" 1.71625212474842 2.86141330353147 0.716013698230529 1.45253086095697 -0.204795550732791 0.189755983414339 -0.749705758451701 -1.73243167297584 -3.04937840364492 -0.511676302554326 -3.0038501699868 -3.56037348319385 -0.903433570739162 2.05798953865343 0.967121441938985 2.15075707319876 -0.613267132095782 3.42711966214231 -0.858698284533189 1.66144071351164 0.594264990372207 0.222087823762236 0.260807417529928 -1.81773212827323 -6.91011503295598 -6.44180729382193 -4.97718973387653 -2.28182164379732 2.67864073746223 -1.46171474315832 0.299980288693304 -0.406202211583832 1.17639336740837 -0.789932667486895 -0.37732382313908 1.83895046911984 0.0911417002830663 1.45121002306393 2.12738479058849 1.85597442835265 -0.562916034240505 1.93376196683693 0.453180469530784 1.95271052426518 -4.76631747956657 -1.98805308634625 -1.28639625724601 -1.1667208454364 0.502391149453492 -0.231855444970028 -2.44875816129735 -0.518699885293081 -2.77668247742497 -5.54702623268355 -1.15591615339886 -2.01135473574574 -1.82615983486093 1.84863906209135 -1.11476173554999 0.158419676177196 0.535072286418145 -4.63121830919596 -0.924175423250509 -0.222801444400188 5.47818581942453 3.51605016043699 0.656837112490001 1.14802020916494 2.51075127829142 -2.05786199818358 -6.52521878865312 1.72073336652062 0.813307134863109 -5.10211375517685 -6.06685238582428 -2.5086603315165 -0.406933908183309 -0.206708026169169 -1.35007677452127 -2.95533832125574 -4.23561280554543 -1.72003759212387 -0.403859557246327 -1.3759869355364 1.8379014638155 -3.39756331946047 -1.06468015633367 1.97044717037035 0.0803787778429233 0.967324923205502 1.04896132337019 0.945439884747484 -1.10905592030641 1.14622677853193 1.59688551694731 1.56811904726929 -1.71098695842267 -0.851861374406317 1.16460564488336 -3.00019312811013 0.655438962776799 -1.30395325569187 -5.22593368804482 -2.88538364045479 -1.74223805562971
